,burn_in,long_term_degredation,initial_pce,module_cost,durham_two_years_lcoe,durham_five_years_lcoe,durham_ten_years_lcoe,durham_tw_five_years_lcoe,copenhagen_two_years_lcoe,copenhagen_five_years_lcoe,copenhagen_ten_years_lcoe,copenhagen_tw_five_years_lcoe,johanesberg_two_years_lcoe,johanesberg_five_years_lcoe,johanesberg_ten_years_lcoe,johanesberg_tw_five_years_lcoe,madrid_two_years_lcoe,madrid_five_years_lcoe,madrid_ten_years_lcoe,madrid_tw_five_years_lcoe,nairobi_two_years_lcoe,nairobi_five_years_lcoe,nairobi_ten_years_lcoe,nairobi_tw_five_years_lcoe,paris_two_years_lcoe,paris_five_years_lcoe,paris_ten_years_lcoe,paris_tw_five_years_lcoe
79,0.0,0.008,0.05,0.049,0.512743206,0.474400469,0.559560145,0.771924994,0.495933464,0.474519962,0.587035092,0.823817869,0.270655254,0.279356267,0.410417833,0.56707193,0.268118138,0.281093329,0.41727301,0.577366136,0.2724197,0.279833041,0.409381046,0.56590805,0.393958678,0.370305517,0.470560913,0.653141075
80,0.0,0.008,0.25,0.049,0.144672713,0.124399759,0.141833344,0.190243661,0.13728548,0.122097086,0.146125416,0.199590824,0.079600666,0.076492352,0.108532005,0.14557127,0.078398757,0.07649041,0.109664786,0.147324737,0.080042105,0.076543,0.108145496,0.145125518,0.113976686,0.099638076,0.122302889,0.164877017
81,0.0,0.008,0.21,0.049,0.162199795,0.141066362,0.161724972,0.21794259,0.154363878,0.138879038,0.167120995,0.229315744,0.088698452,0.08615247,0.12290741,0.165642566,0.087432963,0.086233339,0.124312687,0.167802737,0.089202891,0.086223411,0.122489937,0.165162619,0.127309091,0.112526917,0.138886487,0.188127512
82,0.0,0.008,0.11,0.049,0.261785839,0.235763377,0.274746105,0.375323628,0.251400555,0.234231413,0.286414559,0.398208076,0.140390633,0.141039791,0.204586311,0.279684706,0.138763889,0.141591171,0.207539856,0.284155685,0.141253028,0.141226025,0.203992897,0.279010462,0.203061688,0.185759323,0.233111966,0.320233326
83,0.0,0.008,0.17,0.049,0.187974967,0.165576133,0.190977443,0.258676421,0.179479218,0.163558435,0.197996921,0.273028971,0.102077581,0.100358569,0.144047781,0.19515928,0.100718591,0.100561218,0.145853786,0.197917542,0.102674667,0.10045935,0.14358477,0.194629044,0.146915613,0.131481148,0.163274203,0.222319524
84,0.0,0.008,0.31,0.049,0.126862991,0.107464401,0.121620963,0.162098091,0.119931672,0.105044515,0.124791274,0.169386582,0.070356174,0.066676468,0.093924808,0.125176347,0.069218869,0.066590379,0.094780697,0.12651655,0.070733597,0.066706497,0.093569763,0.124765341,0.100429288,0.086541404,0.105451888,0.141251624
85,0.0,0.008,0.23,0.049,0.152674202,0.13200842,0.150914298,0.202888814,0.145082135,0.129758407,0.155710348,0.213160886,0.083754,0.080902402,0.115094684,0.154734244,0.082523065,0.080938265,0.116351865,0.15667338,0.0842242,0.080962314,0.114694039,0.154272881,0.120063215,0.105522107,0.129873655,0.175491363
86,0.0,0.008,0.27,0.049,0.137856639,0.117918316,0.134097729,0.179471882,0.130643891,0.115570785,0.137960486,0.188031158,0.076062646,0.072735649,0.102941585,0.13776579,0.074885461,0.072701503,0.103968395,0.139361094,0.076479584,0.072778406,0.102567119,0.137333335,0.108791873,0.094625761,0.115853729,0.155835183
87,0.0,0.01,0.03,0.049,0.830305779,0.807216442,1.047315777,1.469905427,0.807466196,0.816899447,1.119183225,1.578810428,0.444392488,0.511697012,0.789344973,1.095192172,0.441236253,0.518750559,0.803865841,1.116769448,0.447019642,0.510862651,0.787122216,1.092649391,0.638937273,0.639594623,0.896727164,1.249494883
88,0.0,0.008,0.33,0.049,0.1223656,0.103187812,0.116516846,0.154990653,0.11554941,0.100738324,0.119403884,0.161759276,0.068021715,0.064197721,0.090236139,0.12002614,0.066900724,0.064090382,0.091022106,0.121261983,0.068382972,0.064222543,0.08988904,0.119623908,0.097008239,0.083234176,0.101196603,0.135285644
89,0.0,0.008,0.29,0.049,0.13198072,0.112330875,0.127429107,0.170185882,0.124918391,0.109944671,0.130921764,0.178065946,0.073012633,0.069497118,0.098122268,0.131036942,0.071856763,0.06943521,0.099057724,0.132495899,0.073408451,0.069533073,0.097758182,0.130615952,0.104322212,0.090304807,0.110294119,0.148040514
90,0.0,0.01,0.09,0.049,0.312335858,0.294992803,0.377875419,0.524920625,0.301409752,0.296396731,0.401122757,0.560362391,0.170072462,0.190174945,0.289395014,0.397021868,0.168451977,0.192321758,0.294019992,0.403933852,0.171007893,0.189786233,0.288464803,0.395949807,0.242844617,0.236076318,0.326598828,0.450139424
91,0.0,0.01,0.05,0.049,0.519523781,0.499882205,0.645651487,0.902914434,0.503832288,0.504597767,0.688346871,0.967741497,0.279800444,0.318783731,0.489374929,0.676289887,0.27756566,0.322893238,0.497958264,0.689067989,0.281412565,0.318216759,0.4879277,0.674629539,0.401281642,0.397483592,0.55465009,0.7698815
92,0.0,0.01,0.15,0.049,0.20874201,0.192548236,0.243987574,0.335924001,0.200198586,0.192296338,0.257510884,0.356673112,0.11520854,0.125870653,0.189405229,0.257388114,0.113895203,0.127036119,0.192051027,0.261367037,0.115805627,0.125571071,0.188733525,0.256610196,0.1636262,0.155372799,0.212573379,0.290268656
93,0.0,0.008,0.35,0.049,0.118382203,0.099399982,0.111996066,0.148695508,0.111667983,0.096924276,0.114632204,0.155003676,0.065954054,0.062002263,0.086969041,0.11546454,0.064847513,0.061876104,0.087693076,0.11660795,0.066300993,0.062022474,0.086628979,0.11507008,0.093978173,0.080304925,0.097427645,0.130001503
94,0.0,0.01,0.21,0.049,0.164344744,0.148643538,0.18660723,0.254925688,0.15682246,0.147681991,0.195963096,0.269377941,0.091695491,0.098311759,0.146552612,0.197545297,0.090513787,0.099056645,0.148350189,0.200267191,0.092147573,0.098050374,0.145991696,0.196893437,0.129675532,0.120785679,0.163705485,0.221752844
95,0.0,0.01,0.11,0.049,0.265247725,0.248427066,0.317017273,0.439013018,0.255404658,0.249078347,0.3358446,0.467776306,0.145134303,0.160945703,0.24394508,0.333551933,0.143653431,0.162646449,0.247670432,0.339130708,0.145915941,0.160597504,0.243132373,0.332613574,0.206836229,0.199392879,0.274769045,0.377470844
96,0.0,0.01,0.27,0.049,0.139679671,0.124252128,0.154729387,0.209926812,0.132724681,0.122896326,0.161770004,0.220880806,0.078632732,0.08300133,0.122745717,0.164299458,0.077524157,0.083512561,0.124072059,0.166323002,0.079004257,0.082761165,0.122246349,0.16371763,0.110814113,0.101570691,0.136556776,0.183688683
97,0.0,0.01,0.07,0.049,0.386331529,0.36816757,0.473509702,0.659918374,0.3737035,0.370754226,0.503702772,0.70585489,0.209261017,0.23610664,0.360816388,0.49676041,0.20742114,0.238954415,0.366855065,0.505767436,0.210438123,0.235654263,0.359701527,0.495478247,0.299429255,0.293721756,0.408045682,0.564332984
98,0.0,0.01,0.17,0.049,0.190460769,0.174469815,0.220360351,0.302571721,0.182337816,0.173925709,0.232167656,0.320728009,0.105526688,0.114522861,0.171760013,0.232746924,0.104267553,0.115515147,0.174056544,0.236208247,0.106064068,0.114239007,0.171133928,0.232020912,0.149646502,0.14113103,0.192451283,0.262056231
99,0.0,0.01,0.33,0.049,0.123983777,0.108730396,0.13444359,0.181291316,0.117389786,0.107123698,0.140010863,0.190019141,0.070320106,0.073258385,0.107595969,0.143143154,0.069258065,0.073620926,0.108622434,0.144722292,0.070640366,0.073031724,0.107135767,0.142605891,0.098811443,0.089343037,0.119280423,0.159466183
100,0.0,0.01,0.23,0.049,0.154693184,0.139099062,0.174133275,0.237317407,0.147392885,0.137983241,0.182583175,0.250400777,0.08658397,0.092320712,0.137236855,0.184536033,0.085430882,0.092974169,0.138850036,0.18698466,0.08700453,0.092067631,0.136700023,0.183911578,0.122294968,0.113266761,0.153082061,0.206858149
101,0.0,0.01,0.13,0.049,0.232648265,0.216189269,0.27488474,0.379538563,0.223554993,0.216319486,0.290652057,0.403678288,0.127869434,0.14071009,0.212479768,0.289611249,0.126485217,0.14210202,0.215582301,0.294267032,0.128544601,0.140389939,0.211748409,0.288765452,0.181907359,0.17399667,0.238886916,0.327161869
102,0.0,0.01,0.29,0.049,0.133726048,0.118364565,0.147034762,0.199065053,0.12690799,0.116913597,0.153516524,0.209174638,0.075479662,0.079305723,0.116999249,0.156274635,0.074388738,0.079760554,0.118211845,0.158129612,0.075831742,0.079070681,0.116514737,0.155709712,0.106261369,0.096932607,0.130003664,0.17450082
103,0.0,0.01,0.19,0.049,0.176028223,0.160197392,0.201707301,0.276241004,0.168237219,0.159422595,0.212159863,0.292350325,0.097883128,0.105564089,0.157829598,0.21329338,0.096666784,0.106419654,0.159850392,0.216346071,0.09837337,0.105292652,0.157239528,0.212608347,0.138609908,0.12988754,0.176565438,0.239783292
104,0.0,0.012,0.03,0.049,0.841432986,0.853036041,1.194371812,1.676336438,0.820535009,0.872183451,1.280145022,1.80592449,0.459933205,0.589572347,0.912183689,1.265850148,0.457351687,0.599269712,0.929570532,1.291513953,0.462279998,0.58756319,0.909347756,1.262575171,0.651038882,0.690254958,1.028150284,1.432662695
105,0.0,0.01,0.35,0.049,0.119947703,0.104739108,0.129227264,0.173927935,0.11344654,0.103067894,0.134415676,0.182083316,0.068182581,0.070753068,0.103700339,0.137702991,0.067132507,0.071077374,0.104649692,0.139167853,0.06848966,0.070529879,0.103250208,0.137177188,0.095725053,0.086198797,0.114837953,0.153237571
106,0.0,0.01,0.25,0.049,0.146585882,0.131081712,0.163655168,0.222526475,0.139472051,0.129836302,0.171344055,0.234459982,0.082290299,0.087288242,0.129411634,0.173608272,0.081161248,0.087864896,0.130869922,0.175827354,0.08268438,0.087042135,0.128895032,0.173006836,0.116095302,0.106950878,0.1441584,0.194346627
107,0.0,0.01,0.31,0.049,0.128540642,0.113236697,0.140333003,0.189604829,0.121841846,0.11170284,0.146328021,0.198978962,0.072733444,0.076086975,0.111994271,0.14928529,0.071657894,0.076492684,0.113107798,0.15099345,0.073068588,0.075856394,0.111522699,0.14873509,0.102296083,0.092892993,0.124296127,0.166498504
108,0.0,0.012,0.09,0.049,0.316521576,0.311737323,0.430933782,0.598639582,0.306288058,0.316455501,0.458812542,0.640971296,0.176020015,0.219117731,0.334430978,0.458887676,0.17460441,0.222173456,0.339997431,0.467138679,0.17684576,0.218280597,0.333258058,0.457526815,0.247444147,0.254775201,0.37446471,0.516126932
109,0.0,0.012,0.05,0.049,0.526486094,0.528256753,0.736308908,1.029718197,0.511986797,0.538746627,0.78734545,1.106952449,0.289585262,0.367299531,0.565531983,0.781672546,0.287703292,0.373011912,0.575826592,0.796888671,0.291019426,0.365993588,0.563693858,0.77954604,0.408882002,0.428967052,0.635938857,0.882741114
110,0.0,0.012,0.01,0.049,2.416167674,2.476932764,3.48468676,4.909428284,2.363276278,2.539367837,3.744143304,5.300785324,1.311673066,1.700936664,2.645442616,3.686738749,1.305593799,1.730558946,2.698290627,3.764640947,1.318583,1.695411437,2.637617642,3.677721415,1.861823475,1.99669474,2.989207836,4.18227122
111,0.0,0.012,0.15,0.049,0.211539432,0.20347775,0.278246434,0.383100595,0.203438793,0.205310071,0.294546299,0.407981032,0.119237464,0.145026949,0.218880675,0.297495536,0.118055039,0.146754345,0.222083047,0.302263977,0.119759,0.144424218,0.218040355,0.296517497,0.166725316,0.167679404,0.243727846,0.332820151
112,0.0,0.012,0.11,0.049,0.268802399,0.2625284,0.361530403,0.500667257,0.259538373,0.265934826,0.38414603,0.535066574,0.150209751,0.185440082,0.281908077,0.385527558,0.148900138,0.18789202,0.286399948,0.39219558,0.15089722,0.184709494,0.280886339,0.384340708,0.210753751,0.215186179,0.315038825,0.432805612
113,0.0,0.012,0.21,0.049,0.166547183,0.157080912,0.212809184,0.290727017,0.159360626,0.15767643,0.22414666,0.30812833,0.094902146,0.113273857,0.169359287,0.22832773,0.093819655,0.114431968,0.171548481,0.231603642,0.095293307,0.112771584,0.168661509,0.227513755,0.132131614,0.130352743,0.187697939,0.254260367
114,0.0,0.012,0.07,0.049,0.391508888,0.38906567,0.539996296,0.752596185,0.379751879,0.39584517,0.576145694,0.807393092,0.216579022,0.272039786,0.416967023,0.574167944,0.214996858,0.276044316,0.424222103,0.584906492,0.217622059,0.27103522,0.41555653,0.572533639,0.30510051,0.316986558,0.467848304,0.647060524
115,0.0,0.012,0.27,0.049,0.141551565,0.131304986,0.176455299,0.239408575,0.134872825,0.131213385,0.185035891,0.252654815,0.081382574,0.095633329,0.141847538,0.189901369,0.0803556,0.09647517,0.143473854,0.192348096,0.081701304,0.095186865,0.141228949,0.189178539,0.112912956,0.109615795,0.156570352,0.210616248
116,0.0,0.012,0.17,0.049,0.193013198,0.184373153,0.251301659,0.345064378,0.185288948,0.185696203,0.265558188,0.366865177,0.10921703,0.131952133,0.198489492,0.26901464,0.108075755,0.133445117,0.201274673,0.273168511,0.109684882,0.131390767,0.197707866,0.268104157,0.152480839,0.152309587,0.220656683,0.300471968
117,0.0,0.012,0.13,0.049,0.235766063,0.228460706,0.313481943,0.432840312,0.227173223,0.230958996,0.332453861,0.461747968,0.132341118,0.162124804,0.245546099,0.334739831,0.131104883,0.164158737,0.249294029,0.34031194,0.132932856,0.16146798,0.244629026,0.333673448,0.185352723,0.187778414,0.273897859,0.375121668
118,0.0,0.012,0.33,0.049,0.125645326,0.114902201,0.153321126,0.206751559,0.119289736,0.114373339,0.160147334,0.217353657,0.072779249,0.084407602,0.124340169,0.165448391,0.071787603,0.08504818,0.12560829,0.167367454,0.073051887,0.083996653,0.123771973,0.164783561,0.100682953,0.096419626,0.136762001,0.182842887
119,0.0,0.012,0.23,0.049,0.156766279,0.146994668,0.198583732,0.27064586,0.149778434,0.147321314,0.208842428,0.286421275,0.089611873,0.106371032,0.158593802,0.213291302,0.088551106,0.107405385,0.16056274,0.216242751,0.089974691,0.105890597,0.157927012,0.212512992,0.124611261,0.122238274,0.175517561,0.237182206
120,0.0,0.014,0.03,0.049,0.852862483,0.904370334,1.336537814,1.875911978,0.834033818,0.935493346,1.435679779,2.025392657,0.476600251,0.666246321,1.030741348,1.430617743,0.474688924,0.677473842,1.050843328,1.460125716,0.478619096,0.663812829,1.027273215,1.426588677,0.663607755,0.749630932,1.155086302,1.609587293
121,0.0,0.012,0.29,0.049,0.135518156,0.12508323,0.167680253,0.227021409,0.128961991,0.124825772,0.175595389,0.239264699,0.078119239,0.091375287,0.135206798,0.180626081,0.077105665,0.092140786,0.136697247,0.18287266,0.078420486,0.090942294,0.134607324,0.179925251,0.108273982,0.104610343,0.149056825,0.200081504
122,0.0,0.012,0.19,0.049,0.178387236,0.169290591,0.23002949,0.315035819,0.170960133,0.170211584,0.242672859,0.334405324,0.10130617,0.121629922,0.18239121,0.246529753,0.10019738,0.122937844,0.18484703,0.250198436,0.10173164,0.121101212,0.181655922,0.245672603,0.14123521,0.140175535,0.202442629,0.274933962
123,0.0,0.012,0.35,0.049,0.121555163,0.110684359,0.147372363,0.198354077,0.115282668,0.110043056,0.153747443,0.208276253,0.070566974,0.081521,0.119838297,0.159160517,0.069584412,0.082109824,0.12101431,0.160943894,0.07082776,0.081119183,0.119283059,0.158510601,0.097538106,0.09302634,0.131668448,0.175701201
124,0.0,0.012,0.25,0.049,0.148550329,0.138522234,0.18663437,0.253777713,0.141729401,0.138623027,0.195986889,0.268187374,0.085168048,0.100572667,0.149550811,0.200660726,0.08412553,0.101503064,0.151334734,0.203339626,0.085507059,0.100110577,0.14891005,0.199912376,0.118294172,0.115422131,0.165286059,0.222836577
125,0.0,0.014,0.09,0.049,0.320821007,0.330497157,0.482227804,0.66991037,0.311326873,0.339426315,0.51455724,0.718866466,0.182398623,0.247614026,0.377897392,0.518618141,0.181223295,0.251166882,0.38435387,0.528125304,0.183096302,0.246607451,0.376475418,0.516961357,0.252221271,0.276691053,0.420696336,0.579865278
126,0.0,0.012,0.31,0.049,0.130263259,0.119664291,0.160037485,0.216232608,0.123813852,0.119262376,0.16737303,0.22760236,0.075276984,0.087666677,0.129422941,0.172547624,0.074275081,0.088365686,0.130795054,0.17461988,0.075563003,0.087245417,0.128840114,0.171865955,0.104233593,0.100250763,0.142512799,0.190906101
127,0.0,0.014,0.05,0.049,0.533637551,0.560046367,0.823951712,1.15231087,0.520409609,0.57785307,0.883006161,1.241476802,0.300079244,0.415066891,0.639034885,0.883417848,0.298609517,0.421689613,0.650949564,0.900925336,0.301305389,0.41348955,0.636794447,0.880812152,0.416775825,0.465866949,0.714452229,0.991753945
128,0.0,0.014,0.15,0.049,0.214412851,0.215722703,0.31136609,0.428710477,0.206785611,0.220213081,0.330333015,0.457561648,0.123558387,0.163887726,0.247328871,0.336218622,0.122530257,0.165905647,0.251056247,0.34172562,0.123991833,0.163166533,0.246316126,0.335036292,0.169944093,0.182103245,0.273818624,0.373921292
129,0.0,0.014,0.01,0.049,2.448987378,2.625990467,3.89946881,5.493918232,2.402155076,2.723695012,4.19904834,5.944972631,1.359205435,1.922143737,2.989274116,4.166617887,1.355086105,1.95639525,3.050312596,4.25612828,1.365187778,1.915429491,2.979667498,4.155471967,1.897767599,2.168451123,3.358257134,4.698754728
130,0.0,0.014,0.11,0.049,0.272453642,0.278326923,0.404563345,0.56027399,0.263808099,0.285238456,0.430818913,0.600091485,0.155653048,0.209556593,0.318548024,0.435709208,0.154544628,0.212411751,0.323764001,0.443398115,0.15623062,0.208679737,0.317312063,0.434268085,0.214822536,0.23369657,0.353933697,0.486254312
131,0.0,0.014,0.21,0.049,0.168809455,0.166533781,0.238139848,0.325339401,0.161982304,0.169121818,0.251379978,0.34557417,0.098341207,0.12800514,0.191371126,0.258047687,0.09737616,0.129365231,0.193928885,0.261840326,0.09866141,0.127406253,0.190533764,0.257068691,0.13468253,0.141565732,0.210871233,0.285659881
132,0.0,0.014,0.07,0.049,0.396826899,0.412478997,0.604272022,0.842196212,0.385999264,0.424578707,0.646146107,0.905512964,0.224427406,0.307418601,0.47116075,0.648903703,0.223146935,0.312067838,0.479566586,0.661268125,0.225313822,0.306208182,0.469446468,0.646908022,0.310990741,0.344253853,0.525609122,0.726968324
133,0.0,0.014,0.17,0.049,0.195634968,0.195468423,0.28121408,0.386145874,0.188337178,0.199175485,0.297822913,0.411449116,0.113174834,0.149112528,0.22428742,0.304030551,0.112172679,0.150859578,0.227533189,0.308831636,0.11356165,0.148441696,0.223346892,0.302931946,0.155424614,0.165411311,0.247899082,0.337578317
134,0.0,0.014,0.27,0.049,0.143474313,0.139206702,0.197458762,0.267911264,0.137091649,0.140737879,0.207517337,0.283359138,0.084331713,0.108070458,0.16028364,0.214619612,0.083401711,0.109065088,0.162191611,0.217459828,0.084589003,0.107539518,0.159543712,0.213753579,0.115092839,0.119044985,0.175900616,0.236625996
135,0.0,0.014,0.13,0.049,0.238968561,0.242209092,0.350795679,0.484371936,0.230910502,0.247723806,0.372846262,0.517862706,0.137136892,0.183209159,0.277460034,0.378310768,0.136074793,0.185581297,0.281817202,0.384740881,0.137631314,0.182422109,0.276352852,0.377018948,0.188931119,0.203931179,0.307713445,0.421446774
136,0.0,0.014,0.23,0.049,0.158895694,0.155840563,0.222221141,0.30286749,0.152242474,0.158015047,0.234216316,0.321229127,0.092859225,0.120204601,0.179206438,0.241054063,0.091907891,0.121421686,0.181509932,0.244474015,0.09315481,0.119632302,0.178407202,0.24011927,0.12701699,0.132753254,0.197187058,0.266472678
137,0.0,0.014,0.33,0.049,0.127352013,0.121816825,0.17157093,0.23136628,0.121252199,0.12267545,0.179604876,0.243767945,0.075416621,0.095384824,0.140500817,0.186983747,0.07450892,0.096146887,0.141995285,0.189217874,0.075633876,0.094897122,0.139822891,0.186189597,0.102626725,0.104713676,0.153646715,0.205422803
138,0.0,0.014,0.19,0.049,0.180810336,0.179478218,0.257409886,0.352542278,0.173772637,0.182566872,0.272157068,0.375044522,0.1049773,0.137447912,0.206096825,0.27861895,0.103995652,0.138981117,0.208962378,0.282862736,0.105327303,0.136816839,0.20521331,0.277586446,0.143961878,0.152233484,0.227436311,0.308886532
139,0.0,0.016,0.03,0.049,0.864606758,0.962278667,1.473878382,2.068721826,0.8479842,1.008713672,1.585934787,2.237421593,0.494520676,0.740129452,1.144967927,1.589419411,0.493392389,0.752920894,1.167832934,1.622808534,0.49615551,0.737330192,1.140954889,1.584761301,0.676671488,0.820183395,1.277621354,1.780387646
140,0.0,0.014,0.29,0.049,0.13735895,0.132610531,0.187639223,0.254049349,0.131083574,0.133886603,0.196929836,0.268341765,0.080950121,0.103258657,0.152779795,0.20413702,0.080028578,0.104165072,0.15453092,0.20674734,0.081192226,0.102744117,0.152063385,0.203298253,0.110364306,0.113608961,0.167459465,0.224790278
141,0.0,0.016,0.09,0.049,0.325238847,0.351659439,0.53178079,0.738765049,0.31653425,0.365992945,0.56840964,0.794121252,0.189256909,0.275073089,0.419775916,0.576185878,0.188363768,0.279138147,0.4271437,0.586967438,0.189804877,0.27391926,0.418137514,0.574279304,0.257186481,0.302732182,0.465325077,0.641397321
142,0.0,0.014,0.25,0.049,0.150568143,0.146858272,0.208849447,0.283991114,0.144061024,0.14868537,0.219798858,0.300779319,0.088254366,0.113652158,0.168988118,0.226779446,0.087314551,0.114749118,0.17107803,0.229886341,0.088529271,0.113102193,0.168220909,0.225881784,0.120577944,0.125350783,0.18569237,0.250355456
143,0.0,0.014,0.35,0.049,0.123206292,0.11734516,0.164914087,0.22196904,0.11717921,0.118030842,0.172427413,0.233587392,0.073124178,0.092122819,0.135413831,0.17987742,0.07222221,0.092825079,0.13680197,0.181955695,0.073331138,0.091646236,0.134751848,0.179101754,0.099421164,0.101028498,0.14792431,0.197399165
