,location,burn_in,long_term_degredation,initial_pce,module_cost,two_years_lcoe,five_years_lcoe,ten_years_lcoe,tw_five_years_lcoe
863,Paris,0.4,0.016,0.09,1.225,1.696429341,1.259107939,1.07075369,0.84876545
864,Paris,0.4,0.016,0.15,1.225,1.563534166,1.108792275,0.905232652,0.677222262
865,Paris,0.4,0.014,0.31,1.225,1.434157595,0.957705293,0.757822008,0.534371322
866,Paris,0.4,0.016,0.05,1.225,1.96222001,1.559739709,1.401796295,1.191852404
867,Paris,0.4,0.016,0.01,1.225,4.35433731,4.265427408,4.381181841,4.279637305
868,Paris,0.4,0.016,0.11,1.225,1.636022414,1.190782597,0.995516807,0.770791221
869,Paris,0.4,0.016,0.21,1.225,1.506579227,1.044371467,0.834295289,0.603704001
870,Paris,0.4,0.016,0.17,1.225,1.540082114,1.082266034,0.876023118,0.646950003
871,Paris,0.4,0.016,0.27,1.225,1.474937701,1.008582276,0.794885819,0.562860716
872,Paris,0.4,0.016,0.07,1.225,1.791354557,1.366476396,1.188983154,0.971296464
873,Paris,0.4,0.016,0.23,1.225,1.494197747,1.030366981,0.818874169,0.587721821
874,Paris,0.4,0.016,0.13,1.225,1.594202259,1.143480471,0.943429774,0.716809107
875,Paris,0.4,0.016,0.33,1.225,1.454802271,0.985807457,0.769807209,0.536869692
876,Paris,0.4,0.016,0.29,1.225,1.467300113,0.999943536,0.785373225,0.553002032
877,Paris,0.4,0.016,0.19,1.225,1.521567352,1.061324288,0.852962989,0.623050882
878,Paris,0.4,0.018,0.03,1.225,2.405335308,2.069952622,1.937262959,1.73220073
879,Paris,0.4,0.016,0.35,1.225,1.449624608,0.979951101,0.763358454,0.530186319
880,Paris,0.4,0.016,0.25,1.225,1.483797316,1.018603232,0.80592045,0.574296813
881,Paris,0.4,0.018,0.05,1.225,1.999146398,1.605713053,1.430522858,1.209814251
882,Paris,0.4,0.016,0.31,1.225,1.460648031,0.992419487,0.777088079,0.544415454
883,Paris,0.4,0.018,0.09,1.225,1.728353899,1.296220158,1.092696304,0.861556795
884,Paris,0.4,0.018,0.15,1.225,1.592957813,1.141473939,0.923783295,0.687428361
885,Paris,0.4,0.018,0.21,1.225,1.534931057,1.075154326,0.851392236,0.612802141
886,Paris,0.4,0.018,0.01,1.225,4.436280184,4.391150925,4.470964001,4.344133707
887,Paris,0.4,0.018,0.07,1.225,1.825065483,1.406753302,1.213348606,0.985934416
888,Paris,0.4,0.018,0.11,1.225,1.666810194,1.225880926,1.015917614,0.782407453
889,Paris,0.4,0.018,0.17,1.225,1.569064424,1.114165836,0.89397518,0.656699883
890,Paris,0.4,0.018,0.27,1.225,1.50269408,1.038310249,0.811175161,0.571343325
891,Paris,0.4,0.018,0.23,1.225,1.522316574,1.060737059,0.835655096,0.5965791
892,Paris,0.4,0.018,0.33,1.225,1.482179728,1.014864142,0.785582623,0.544960603
893,Paris,0.4,0.018,0.13,1.225,1.624203038,1.17718457,0.962763179,0.7276118
894,Paris,0.4,0.018,0.19,1.225,1.550201239,1.092606832,0.870442487,0.632440589
895,Paris,0.5,0.0,0.03,1.225,2.154796574,1.453481068,1.192245485,0.991852985
896,Paris,0.4,0.018,0.29,1.225,1.494912763,1.029416882,0.801467628,0.561336065
897,Paris,0.4,0.018,0.25,1.225,1.51172042,1.048626572,0.82243592,0.58295177
898,Paris,0.4,0.018,0.35,1.225,1.476904627,1.008835169,0.779001715,0.538176508
899,Paris,0.5,0.0,0.09,1.225,1.54832927,0.910180958,0.672475684,0.493324858
900,Paris,0.5,0.0,0.05,1.225,1.790916133,1.127500938,0.880383538,0.692736042
901,Paris,0.4,0.018,0.31,1.225,1.488135497,1.021671062,0.793012697,0.552620084
902,Paris,0.5,0.0,0.01,1.225,3.974199068,3.083382039,2.751555547,2.487438039
903,Paris,0.5,0.0,0.11,1.225,1.493195931,0.860790097,0.625223944,0.448004181
904,Paris,0.5,0.0,0.15,1.225,1.427035983,0.801521128,0.568521923,0.393619435
905,Paris,0.5,0.0,0.07,1.225,1.634967414,0.987795214,0.746728466,0.564543114
906,Paris,0.5,0.0,0.21,1.225,1.375053271,0.754952767,0.523970453,0.350888683
907,Paris,0.5,0.0,0.13,1.225,1.455026719,0.826596449,0.592511227,0.416628353
908,Paris,0.5,0.0,0.27,1.225,1.346174084,0.729081561,0.499219746,0.327149488
909,Paris,0.5,0.0,0.17,1.225,1.40563132,0.782345901,0.55017718,0.376024399
910,Paris,0.5,0.0,0.23,1.225,1.363752707,0.744829238,0.514285379,0.341599418
911,Paris,0.5,0.0,0.33,1.225,1.327796498,0.712618154,0.483469387,0.31204282
912,Paris,0.5,0.0,0.29,1.225,1.339203265,0.72283681,0.49324546,0.321419361
913,Paris,0.5,0.002,0.03,1.225,2.456605683,1.619352359,1.3798198,1.259056544
914,Paris,0.5,0.0,0.19,1.225,1.388732917,0.767207582,0.535694506,0.3621336
915,Paris,0.5,0.0,0.25,1.225,1.354260244,0.736325486,0.506149931,0.333796449
916,Paris,0.5,0.002,0.09,1.225,1.765194232,1.014050828,0.778275344,0.626225762
917,Paris,0.5,0.002,0.15,1.225,1.626912141,0.892990736,0.657966682,0.499659861
918,Paris,0.5,0.0,0.35,1.225,1.32307085,0.708384725,0.479419313,0.308158267
919,Paris,0.5,0.0,0.31,1.225,1.333131917,0.717397843,0.488042061,0.316428616
920,Paris,0.5,0.002,0.05,1.225,2.041758746,1.256171369,1.01889305,0.879357989
921,Paris,0.5,0.002,0.11,1.225,1.702338706,0.959023481,0.723589554,0.568695768
922,Paris,0.5,0.002,0.01,1.225,4.5308407,3.435257664,3.184453935,3.157549745
923,Paris,0.5,0.002,0.17,1.225,1.602509458,0.871627233,0.636735787,0.477324753
924,Paris,0.5,0.002,0.21,1.225,1.56764853,0.841107993,0.606405991,0.445417516
925,Paris,0.5,0.002,0.07,1.225,1.863967249,1.100522425,0.864210211,0.716630098
926,Paris,0.5,0.002,0.27,1.225,1.534724412,0.812284365,0.577761291,0.415283021
927,Paris,0.5,0.002,0.13,1.225,1.658823367,0.920927653,0.68573019,0.528867344
928,Paris,0.5,0.002,0.33,1.225,1.513772791,0.793942154,0.559532949,0.396106641
929,Paris,0.5,0.002,0.19,1.225,1.583244199,0.854761327,0.619974574,0.459691795
930,Paris,0.5,0.002,0.23,1.225,1.554765165,0.829829166,0.595197179,0.433625738
931,Paris,0.5,0.004,0.03,1.225,2.496329724,1.713417766,1.567226038,1.462178045
932,Paris,0.5,0.002,0.29,1.225,1.526777234,0.805326962,0.570847079,0.408009207
933,Paris,0.5,0.002,0.35,1.225,1.50838525,0.789225605,0.554845684,0.391175597
934,Paris,0.5,0.004,0.09,1.225,1.793737945,1.072955305,0.8839802,0.727253724
935,Paris,0.5,0.002,0.25,1.225,1.543943152,0.820354966,0.585781792,0.423720663
936,Paris,0.5,0.004,0.15,1.225,1.653219791,0.94486304,0.747331294,0.580269157
937,Paris,0.5,0.004,0.05,1.225,2.074774589,1.329140214,1.157278448,1.021223353
938,Paris,0.5,0.002,0.31,1.225,1.519855509,0.7992673,0.564825036,0.401673964
939,Paris,0.5,0.004,0.21,1.225,1.59299787,0.889966516,0.688767663,0.517275984
940,Paris,0.5,0.004,0.01,1.225,4.604105735,3.634805901,3.616964421,3.666952002
941,Paris,0.5,0.004,0.11,1.225,1.729866026,1.014731514,0.821867021,0.660442512
942,Paris,0.5,0.004,0.07,1.225,1.894108151,1.164449888,0.981586686,0.832242842
943,Paris,0.5,0.004,0.17,1.225,1.62842251,0.922258566,0.723216832,0.554330762
944,Paris,0.5,0.004,0.27,1.225,1.55954136,0.859468573,0.656232458,0.482279941
945,Paris,0.5,0.004,0.23,1.225,1.579906177,0.878032522,0.676036477,0.503581859
946,Paris,0.5,0.004,0.13,1.225,1.685647032,0.974422764,0.778865623,0.614188634
947,Paris,0.5,0.004,0.33,1.225,1.538250945,0.840060894,0.635528355,0.460009868
948,Paris,0.5,0.004,0.19,1.225,1.608845726,0.90441295,0.704179122,0.533853108
949,Paris,0.5,0.006,0.03,1.225,2.537359579,1.819085318,1.72550454,1.57288946
950,Paris,0.5,0.004,0.25,1.225,1.568909169,0.868007982,0.665342298,0.492078813
951,Paris,0.5,0.006,0.09,1.225,1.823219951,1.139125134,0.973255811,0.782319035
952,Paris,0.5,0.004,0.29,1.225,1.551465673,0.852107027,0.648379162,0.473832655
953,Paris,0.5,0.004,0.35,1.225,1.532776286,0.83507037,0.630204467,0.454283306
954,Paris,0.5,0.006,0.15,1.225,1.680392231,1.003133338,0.822806353,0.624205269
955,Paris,0.5,0.006,0.05,1.225,2.108875734,1.411109127,1.274155207,1.098547098
956,Paris,0.5,0.004,0.31,1.225,1.544432022,0.845695369,0.641539209,0.466475357
957,Paris,0.5,0.006,0.11,1.225,1.758298229,1.077310645,0.90486965,0.710449093
958,Paris,0.5,0.006,0.21,1.225,1.619180498,0.944851311,0.758328219,0.556442456
959,Paris,0.5,0.006,0.01,1.225,4.679779149,3.858966669,3.982251684,3.944601803
960,Paris,0.5,0.006,0.27,1.225,1.585174094,0.912472541,0.722507193,0.518796626
961,Paris,0.5,0.006,0.07,1.225,1.925239849,1.236262246,1.080719847,0.895257591
962,Paris,0.5,0.006,0.17,1.225,1.65518738,0.979134833,0.796256505,0.596302903
963,Paris,0.5,0.006,0.13,1.225,1.713352448,1.034516029,0.857525422,0.66069302
964,Paris,0.5,0.006,0.29,1.225,1.576965675,0.904657003,0.713860771,0.509709738
965,Paris,0.5,0.006,0.23,1.225,1.605873629,0.93218134,0.744311275,0.541711456
966,Paris,0.5,0.006,0.33,1.225,1.563533748,0.891867978,0.699712125,0.494840334
967,Paris,0.5,0.006,0.19,1.225,1.635288831,0.960188666,0.775296124,0.574274747
968,Paris,0.5,0.008,0.03,1.225,2.579760712,1.938642629,1.827978644,1.641896052
969,Paris,0.5,0.008,0.09,1.225,1.853687289,1.213992837,1.031055437,0.816641326
970,Paris,0.5,0.006,0.31,1.225,1.569816418,0.897849935,0.706330033,0.50179537
971,Paris,0.5,0.006,0.25,1.225,1.594695873,0.921538581,0.732537061,0.529337437
972,Paris,0.5,0.006,0.35,1.225,1.557969107,0.886569685,0.693850564,0.488680176
973,Paris,0.5,0.008,0.15,1.225,1.708472813,1.069063134,0.8716711,0.651590715
974,Paris,0.5,0.008,0.05,1.225,2.144116588,1.503852668,1.349824618,1.146743105
975,Paris,0.5,0.008,0.21,1.225,1.646238187,1.006950588,0.803363745,0.580854977
976,Paris,0.5,0.008,0.11,1.225,1.787680677,1.14811566,0.958607965,0.741618271
977,Paris,0.5,0.008,0.17,1.225,1.68284677,1.043487355,0.843544512,0.622464202
978,Paris,0.5,0.008,0.01,1.225,4.757981678,4.112592859,4.218749279,4.117661345
979,Paris,0.5,0.008,0.07,1.225,1.957412014,1.317514174,1.144901537,0.934534779
980,Paris,0.5,0.008,0.23,1.225,1.632708951,0.993447897,0.788514364,0.565477691
981,Paris,0.5,0.008,0.33,1.225,1.58966154,0.950484986,0.741266564,0.516550217
982,Paris,0.5,0.008,0.27,1.225,1.611663511,0.97244376,0.765415383,0.541557531
983,Paris,0.5,0.008,0.13,1.225,1.741983819,1.102508417,0.908452062,0.689679275
984,Paris,0.5,0.008,0.19,1.225,1.662615702,1.023295972,0.821339338,0.599469616
985,Paris,0.5,0.008,0.35,1.225,1.58400391,0.944838468,0.735056897,0.510119796
986,Paris,0.5,0.008,0.29,1.225,1.603317924,0.964114555,0.756255469,0.532071979
987,Paris,0.5,0.008,0.25,1.225,1.621344407,0.982105655,0.776040904,0.552560794
988,Paris,0.5,0.01,0.03,1.225,2.623603036,2.048792031,1.89951381,1.688882322
989,Paris,0.5,0.01,0.09,1.225,1.885190195,1.282969235,1.071404225,0.840011216
990,Paris,0.5,0.008,0.31,1.225,1.596049198,0.9568601,0.748277495,0.523810387
991,Paris,0.5,0.01,0.01,1.225,4.838842268,4.346261324,4.383843621,4.235496785
992,Paris,0.5,0.01,0.15,1.225,1.737507839,1.129804946,0.905782624,0.670237338
993,Paris,0.5,0.01,0.05,1.225,2.18055526,1.589298263,1.402647954,1.179559544
994,Paris,0.5,0.01,0.21,1.225,1.674215553,1.064163301,0.834802164,0.59747735
995,Paris,0.5,0.01,0.11,1.225,1.818061819,1.213349062,0.996121631,0.762841219
996,Paris,0.5,0.01,0.27,1.225,1.639053289,1.027695871,0.795368751,0.557055326
997,Paris,0.5,0.01,0.17,1.225,1.711446288,1.102776007,0.876555345,0.640277309
998,Paris,0.5,0.01,0.07,1.225,1.990677693,1.392372427,1.189705519,0.961278435
999,Paris,0.5,0.01,0.23,1.225,1.660456391,1.049893418,0.819371675,0.581660011
1000,Paris,0.5,0.01,0.13,1.225,1.771588355,1.165150516,0.944002953,0.709415881
1001,Paris,0.5,0.01,0.33,1.225,1.616677401,1.004489448,0.770274905,0.531332375
1002,Paris,0.5,0.01,0.29,1.225,1.630565871,1.01889342,0.785850377,0.547298325
1003,Paris,0.5,0.012,0.03,1.225,2.668961299,2.132338781,1.952195279,1.722881383
1004,Paris,0.5,0.01,0.19,1.225,1.690871399,1.081437395,0.853481205,0.616624685
1005,Paris,0.5,0.01,0.25,1.225,1.648898709,1.037906734,0.806410086,0.56837347
1006,Paris,0.5,0.01,0.35,1.225,1.610923621,0.998522108,0.763822231,0.524717935
1007,Paris,0.5,0.01,0.31,1.225,1.623173615,1.011226782,0.777560198,0.53880031
1008,Paris,0.5,0.012,0.09,1.225,1.917782379,1.335286848,1.101118749,0.856921567
1009,Paris,0.5,0.012,0.05,1.225,2.218253875,1.654107528,1.441549252,1.203305376
1010,Paris,0.5,0.012,0.15,1.225,1.767546811,1.175876743,0.930903768,0.683729954
1011,Paris,0.5,0.012,0.01,1.225,4.922498782,4.52349552,4.505425953,4.320762
1012,Paris,0.5,0.012,0.11,1.225,1.849493452,1.262827667,1.023748253,0.778198053
1013,Paris,0.5,0.012,0.07,1.225,2.025093602,1.449151343,1.222701033,0.980630028
1014,Paris,0.5,0.012,0.21,1.225,1.703160294,1.107558328,0.857954722,0.609505227
1015,Paris,0.5,0.012,0.27,1.225,1.667390126,1.06960381,0.817427656,0.568269463
1016,Paris,0.5,0.012,0.17,1.225,1.741034694,1.147745604,0.900865894,0.653166797
1017,Paris,0.5,0.012,0.33,1.225,1.644627391,1.045451062,0.791637852,0.542028681
1018,Paris,0.5,0.012,0.13,1.225,1.80221653,1.212663655,0.970184106,0.723697204
1019,Paris,0.5,0.012,0.23,1.225,1.689163256,1.09270654,0.842096281,0.593369468
1020,Paris,0.5,0.012,0.29,1.225,1.658755973,1.060442407,0.807645297,0.558316043
1021,Paris,0.5,0.012,0.19,1.225,1.720104095,1.125536834,0.877151811,0.629038019
1022,Paris,0.5,0.014,0.03,1.225,2.715915511,2.197679595,1.99248544,1.748545902
1023,Paris,0.5,0.012,0.35,1.225,1.638774137,1.039240383,0.785006219,0.535281085
1024,Paris,0.5,0.014,0.09,1.225,1.951521331,1.376203766,1.123844063,0.869686508
1025,Paris,0.5,0.012,0.25,1.225,1.677405759,1.080231056,0.828775213,0.579815454
1026,Paris,0.5,0.012,0.31,1.225,1.651235915,1.052463135,0.799125197,0.549646954
1027,Paris,0.5,0.014,0.11,1.225,1.882031018,1.301524233,1.044876766,0.789790307
1028,Paris,0.5,0.014,0.01,1.225,5.009098782,4.662108052,4.598410677,4.385125269
1029,Paris,0.5,0.014,0.05,1.225,2.25727893,1.704794001,1.471300503,1.221230147
1030,Paris,0.5,0.014,0.15,1.225,1.798642716,1.21190889,0.95011612,0.693914985
1031,Paris,0.5,0.014,0.21,1.225,1.733123466,1.141497008,0.875661524,0.618584586
1032,Paris,0.5,0.014,0.13,1.225,1.833922368,1.249823055,0.990207141,0.734477598
1033,Paris,0.5,0.014,0.07,1.225,2.060720448,1.493557386,1.247935609,0.995237765
1034,Paris,0.5,0.014,0.17,1.225,1.77166418,1.182915734,0.919458312,0.66289655
1035,Paris,0.5,0.014,0.27,1.225,1.696724005,1.102379457,0.834298044,0.576734562
1036,Paris,0.5,0.014,0.23,1.225,1.718880183,1.126190119,0.85947579,0.602208464
1037,Paris,0.5,0.014,0.33,1.225,1.673560812,1.077486602,0.80797598,0.550102891
1038,Paris,0.5,0.014,0.19,1.225,1.750365355,1.160026425,0.895254809,0.638408344
1039,Paris,0.5,0.016,0.03,1.225,2.764551409,2.250230038,2.024325745,1.768624556
1040,Paris,0.5,0.014,0.29,1.225,1.687937954,1.092937323,0.824313794,0.566632873
1041,Paris,0.5,0.014,0.25,1.225,1.70691584,1.113332352,0.845879796,0.588452545
1042,Paris,0.5,0.014,0.35,1.225,1.667604584,1.07108561,0.801207481,0.54325478
1043,Paris,0.5,0.016,0.09,1.225,1.986468661,1.409111255,1.14180331,0.879673169
1044,Paris,0.5,0.016,0.15,1.225,1.830852335,1.240887795,0.96529916,0.701883251
1045,Paris,0.5,0.016,0.05,1.225,2.297701685,1.745558669,1.494812172,1.235253604
1046,Paris,0.5,0.014,0.31,1.225,1.680285598,1.084713544,0.815617852,0.557834647
1047,Paris,0.5,0.016,0.01,1.225,5.098800401,4.77358738,4.671894174,4.435479918
1048,Paris,0.5,0.016,0.21,1.225,1.764159784,1.16879224,0.889654765,0.625687829
1049,Paris,0.5,0.016,0.11,1.225,1.915733933,1.332646001,1.0615741,0.798859515
1050,Paris,0.5,0.016,0.07,1.225,2.097623286,1.52927101,1.267877863,1.006666138
1051,Paris,0.5,0.016,0.17,1.225,1.803390674,1.211201361,0.934151435,0.67050863
1052,Paris,0.5,0.016,0.27,1.225,1.727108491,1.128739318,0.847630289,0.583357239
1053,Paris,0.5,0.016,0.23,1.225,1.749661436,1.153119336,0.87321038,0.609123659
1054,Paris,0.5,0.016,0.13,1.225,1.866763766,1.279708556,1.006030844,0.742911647
1055,Paris,0.5,0.016,0.19,1.225,1.781710436,1.187764728,0.909561155,0.645739224
1056,Paris,0.5,0.016,0.33,1.225,1.703530498,1.103251231,0.820887593,0.556419754
1057,Paris,0.5,0.016,0.29,1.225,1.718165102,1.119071406,0.837486488,0.573139552
1058,Paris,0.5,0.018,0.03,1.225,2.814960988,2.293216017,2.050006457,1.784689909
1059,Paris,0.5,0.016,0.25,1.225,1.737482838,1.139954116,0.85939712,0.59520978
1060,Paris,0.5,0.018,0.09,1.225,2.022690468,1.436029403,1.156288292,0.887663706
1061,Paris,0.5,0.016,0.35,1.225,1.697467607,1.096697179,0.814010932,0.549493007
1062,Paris,0.5,0.016,0.31,1.225,1.71037571,1.110650982,0.828651584,0.564240295
1063,Paris,0.5,0.018,0.05,1.225,2.3395986,1.778903947,1.513775445,1.246474066
1064,Paris,0.5,0.018,0.15,1.225,1.864236592,1.264592383,0.977545001,0.708258828
1065,Paris,0.5,0.018,0.21,1.225,1.796327951,1.191119591,0.900940977,0.631371283
1066,Paris,0.5,0.018,0.11,1.225,1.950665944,1.358103439,1.07504129,0.806115979
1067,Paris,0.5,0.018,0.01,1.225,5.191773308,4.864776867,4.731162091,4.47576973
1068,Paris,0.5,0.018,0.27,1.225,1.758601055,1.150301542,0.858383375,0.588656182
1069,Paris,0.5,0.018,0.07,1.225,2.135871917,1.558484561,1.283962235,1.01581022
1070,Paris,0.5,0.018,0.17,1.225,1.836274188,1.234338851,0.946002134,0.676599215
1071,Paris,0.5,0.018,0.23,1.225,1.781565236,1.175147289,0.884287977,0.614656652
1072,Paris,0.5,0.018,0.13,1.225,1.900802842,1.304154734,1.018793409,0.749659907
1073,Paris,0.5,0.018,0.33,1.225,1.734593134,1.124326557,0.83130142,0.561474009
1074,Paris,0.5,0.018,0.29,1.225,1.749494589,1.140448944,0.84811089,0.578345682
1075,Paris,0.5,0.018,0.19,1.225,1.814198626,1.21045451,0.9210999,0.651604816
1076,Paris,0.5,0.018,0.35,1.225,1.72841969,1.117647304,0.824337522,0.554484343
1077,Paris,0.5,0.018,0.25,1.225,1.769164571,1.161730576,0.870299481,0.600616386
1078,Paris,0.5,0.018,0.31,1.225,1.741563163,1.131867666,0.839163905,0.569365588
1079,Paris,0.0,0.0,0.01,0.245,1.789009075,1.407107852,1.281993746,1.194824501
1080,Paris,0.0,0.0,0.07,0.245,0.391141571,0.268509184,0.228334203,0.200346762
1081,Paris,0.0,0.0,0.13,0.245,0.283613422,0.180924791,0.147283589,0.123848595
1082,Paris,0.0,0.0,0.19,0.245,0.24399787,0.14865694,0.117422919,0.095665142
1083,Paris,0.0,0.0,0.03,0.245,0.701778736,0.521531052,0.46248071,0.421341757
1084,Paris,0.0,0.0,0.09,0.245,0.339368739,0.226338902,0.189309814,0.163514292
1085,Paris,0.0,0.0,0.25,0.245,0.223397846,0.131877719,0.101895433,0.081009809
1086,Paris,0.0,0.0,0.15,0.245,0.266886844,0.167300576,0.134675739,0.111948903
1087,Paris,0.0,0.0,0.31,0.245,0.210772075,0.121593732,0.092378637,0.072027559
1088,Paris,0.0,0.0,0.05,0.245,0.484332703,0.344415727,0.298578137,0.266645243
1089,Paris,0.0,0.0,0.21,0.245,0.235823249,0.141998511,0.11126121,0.089849525
1090,Paris,0.0,0.002,0.01,0.245,1.819962014,1.486943052,1.43871157,1.487987325
1091,Paris,0.0,0.0,0.11,0.245,0.306422407,0.199503283,0.164476128,0.140075463
1092,Paris,0.0,0.0,0.27,0.245,0.218565754,0.127941866,0.098253196,0.077572151
1093,Paris,0.0,0.0,0.17,0.245,0.254095942,0.156882068,0.125034452,0.102849149
1094,Paris,0.0,0.0,0.23,0.245,0.229070309,0.136498077,0.10617111,0.085045328
1095,Paris,0.0,0.0,0.33,0.245,0.20758376,0.118996776,0.089975417,0.069759324
1096,Paris,0.0,0.002,0.03,0.245,0.713920717,0.551121205,0.519016844,0.524722412
1097,Paris,0.0,0.0,0.29,0.245,0.214400164,0.124548895,0.095113343,0.074608659
1098,Paris,0.0,0.002,0.07,0.245,0.397908994,0.283743613,0.256247006,0.249503958
1099,Paris,0.0,0.0,0.35,0.245,0.204759828,0.11669662,0.087846855,0.067750322
1100,Paris,0.0,0.002,0.13,0.245,0.288520422,0.191189937,0.165288329,0.154236157
1101,Paris,0.0,0.002,0.05,0.245,0.492712493,0.363956872,0.335077938,0.332069473
1102,Paris,0.0,0.002,0.19,0.245,0.248219453,0.157091301,0.131777329,0.119137596
1103,Paris,0.0,0.002,0.09,0.245,0.345240403,0.239180711,0.212452066,0.203634252
1104,Paris,0.0,0.002,0.25,0.245,0.227263013,0.139360077,0.11435168,0.100886422
1105,Paris,0.0,0.002,0.15,0.245,0.271504446,0.176792723,0.151139227,0.13941675
1106,Paris,0.0,0.002,0.31,0.245,0.214418795,0.128492606,0.1036715,0.089700282
1107,Paris,0.0,0.002,0.21,0.245,0.239903397,0.150055093,0.12486238,0.111895056
1108,Paris,0.0,0.004,0.01,0.245,1.852004889,1.576382397,1.639081757,1.969384581
1109,Paris,0.0,0.002,0.11,0.245,0.311724043,0.210822518,0.184582576,0.174444459
1110,Paris,0.0,0.002,0.27,0.245,0.222347318,0.135200915,0.110264196,0.096605299
1111,Paris,0.0,0.004,0.07,0.245,0.404914716,0.300810738,0.291934674,0.330224082
1112,Paris,0.0,0.002,0.17,0.245,0.258492239,0.1657831,0.140319337,0.128084275
1113,Paris,0.0,0.002,0.33,0.245,0.211175316,0.125748306,0.100974497,0.086875512
1114,Paris,0.0,0.002,0.23,0.245,0.23303362,0.14424258,0.119150039,0.105912098
1115,Paris,0.0,0.004,0.03,0.245,0.72649025,0.584271041,0.591300618,0.694481875
1116,Paris,0.0,0.002,0.29,0.245,0.218109656,0.131615436,0.10674051,0.092914682
1117,Paris,0.0,0.004,0.09,0.245,0.351318823,0.253567386,0.242040387,0.269514498
1118,Paris,0.0,0.002,0.35,0.245,0.208302526,0.123317646,0.098585728,0.084373579
1119,Paris,0.0,0.004,0.13,0.245,0.293600212,0.202689976,0.188308129,0.204135011
1120,Paris,0.0,0.004,0.05,0.245,0.501387358,0.385848809,0.381744435,0.439501391
1121,Paris,0.0,0.004,0.11,0.245,0.317212363,0.223503453,0.210289497,0.230881152
1122,Paris,0.0,0.004,0.19,0.245,0.25258969,0.166540314,0.150130034,0.157681279
1123,Paris,0.0,0.004,0.25,0.245,0.231264284,0.147742559,0.130277504,0.133525441
1124,Paris,0.0,0.004,0.15,0.245,0.276284646,0.187426772,0.172188474,0.184521194
1125,Paris,0.0,0.004,0.31,0.245,0.218193926,0.136221412,0.118109889,0.118720334
1126,Paris,0.0,0.006,0.01,0.245,1.885196301,1.677269863,1.904293856,2.563027619
1127,Paris,0.0,0.004,0.21,0.245,0.244127219,0.159080878,0.142252035,0.148095615
1128,Paris,0.0,0.004,0.27,0.245,0.226262041,0.143333224,0.125620754,0.127859278
1129,Paris,0.0,0.004,0.17,0.245,0.263043342,0.175754922,0.159861692,0.16952241
1130,Paris,0.0,0.006,0.07,0.245,0.412171549,0.320062433,0.339171248,0.429765446
1131,Paris,0.0,0.004,0.33,0.245,0.214893341,0.133312043,0.115037273,0.114981688
1132,Paris,0.0,0.006,0.13,0.245,0.29886208,0.215662005,0.21877738,0.265668614
1133,Paris,0.0,0.006,0.03,0.245,0.739510322,0.621664015,0.686976186,0.903823582
1134,Paris,0.0,0.004,0.23,0.245,0.237136489,0.152918744,0.135744133,0.140177036
1135,Paris,0.0,0.004,0.29,0.245,0.22194977,0.13953208,0.121606323,0.122974665
1136,Paris,0.0,0.006,0.09,0.245,0.357615118,0.269795537,0.281203802,0.350755819
1137,Paris,0.0,0.004,0.35,0.245,0.211969971,0.130735179,0.112315819,0.111670323
1138,Paris,0.0,0.006,0.15,0.245,0.281236187,0.199421966,0.20004948,0.24014249
1139,Paris,0.0,0.006,0.19,0.245,0.257116573,0.177198787,0.174421867,0.205212063
1140,Paris,0.0,0.006,0.05,0.245,0.510373163,0.410542887,0.443512704,0.57198285
1141,Paris,0.0,0.006,0.11,0.245,0.322897405,0.237807531,0.24431545,0.300476999
1142,Paris,0.0,0.006,0.17,0.245,0.267757574,0.187003125,0.185728159,0.220622535
1143,Paris,0.0,0.006,0.21,0.245,0.248502438,0.169261953,0.165269167,0.192736937
1144,Paris,0.0,0.006,0.25,0.245,0.235408975,0.157197989,0.151357093,0.173774791
1145,Paris,0.0,0.006,0.31,0.245,0.222104371,0.144939495,0.137220694,0.154506894
1146,Paris,0.0,0.008,0.01,0.245,1.919599129,1.791953759,2.269973922,3.142664347
1147,Paris,0.0,0.006,0.23,0.245,0.241386421,0.162705446,0.157708252,0.182431415
1148,Paris,0.0,0.006,0.27,0.245,0.230317083,0.152506459,0.145946857,0.166400644
1149,Paris,0.0,0.008,0.07,0.245,0.419693242,0.34194681,0.404302039,0.526958248
1150,Paris,0.0,0.006,0.33,0.245,0.218744634,0.141843929,0.133650912,0.149641286
1151,Paris,0.0,0.008,0.13,0.245,0.304315995,0.230407967,0.26078903,0.325750404
1152,Paris,0.0,0.008,0.03,0.245,0.753005599,0.664170503,0.818895688,1.108226118
1153,Paris,0.0,0.006,0.29,0.245,0.225927527,0.148462044,0.141282869,0.160043633
1154,Paris,0.0,0.008,0.19,0.245,0.261808677,0.189314814,0.207915962,0.251621414
1155,Paris,0.0,0.008,0.09,0.245,0.364141213,0.288242898,0.335203149,0.430080346
1156,Paris,0.0,0.006,0.35,0.245,0.215768872,0.139102147,0.130489112,0.145331758
1157,Paris,0.0,0.008,0.15,0.245,0.286368448,0.21305751,0.238464826,0.294451466
1158,Paris,0.0,0.008,0.05,0.245,0.51968693,0.438613896,0.528680103,0.701338563
1159,Paris,0.0,0.008,0.25,0.245,0.239704938,0.167946455,0.180422078,0.213074505
1160,Paris,0.0,0.008,0.21,0.245,0.253037343,0.180835296,0.197005676,0.236325
1161,Paris,0.0,0.008,0.11,0.245,0.328789939,0.254067702,0.291231156,0.368430814
