,location,burn_in,long_term_degredation,initial_pce,module_cost,two_years_lcoe,five_years_lcoe,ten_years_lcoe,tw_five_years_lcoe
1603,Madrid,0.2,0.018,0.05,0.245,0.529022987,0.616560548,0.687551825,0.708895149
1604,Madrid,0.2,0.018,0.21,0.245,0.261009432,0.258174094,0.26017748,0.242257115
1605,Madrid,0.2,0.018,0.11,0.245,0.337149514,0.359988207,0.381590361,0.374824407
1606,Madrid,0.2,0.018,0.01,0.245,1.936096102,2.49809266,2.931271314,3.158749677
1607,Madrid,0.2,0.018,0.17,0.245,0.280716242,0.284525925,0.291601917,0.276568564
1608,Madrid,0.2,0.018,0.07,0.245,0.428517807,0.482165466,0.527286237,0.533905644
1609,Madrid,0.2,0.018,0.27,0.245,0.242397499,0.233286343,0.230498961,0.209851992
1610,Madrid,0.2,0.018,0.23,0.245,0.253726493,0.248435395,0.248564128,0.229576828
1611,Madrid,0.2,0.018,0.33,0.245,0.230553594,0.217448772,0.211612745,0.189230682
1612,Madrid,0.2,0.018,0.13,0.245,0.31255038,0.327094367,0.342364597,0.3319949
1613,Madrid,0.2,0.018,0.29,0.245,0.237904976,0.227278977,0.223335209,0.202030099
1614,Madrid,0.2,0.018,0.19,0.245,0.269825631,0.269963063,0.274235769,0.257606961
1615,Madrid,0.2,0.018,0.35,0.245,0.22750803,0.213376272,0.206756313,0.183928087
1616,Madrid,0.3,0.0,0.03,0.245,0.61296,0.46445316,0.413824297,0.377110468
1617,Madrid,0.2,0.018,0.25,0.245,0.247608832,0.2402549,0.23880893,0.218925407
1618,Madrid,0.3,0.0,0.09,0.245,0.299185868,0.203478534,0.170850287,0.147403774
1619,Madrid,0.3,0.0,0.15,0.245,0.236431136,0.151283705,0.122255582,0.101462533
1620,Madrid,0.2,0.018,0.31,0.245,0.233992141,0.222046766,0.217095826,0.195217498
1621,Madrid,0.3,0.0,0.05,0.245,0.42469549,0.307868352,0.268039858,0.239286419
1622,Madrid,0.3,0.0,0.11,0.245,0.270660975,0.179753597,0.14876177,0.126521377
1623,Madrid,0.3,0.0,0.01,0.245,1.554282709,1.247377363,1.142746655,1.066230878
