Location,Burn-in,Long-Term Degredation,Initial PCE,Module Cost,Panel Replacement,LCOE
Paris,0.2,0.008,0.15,0.245,10,0.286463383
Paris,0.2,0.008,0.21,0.245,10,0.236659274
Paris,0.3,0,0.21,0.245,10,0.155536822
Paris,0.3,0,0.11,0.245,10,0.229928239
Paris,0.3,0,0.25,0.245,10,0.142444
Paris,0.3,0,0.17,0.245,10,0.174791028
Paris,0.3,0,0.31,0.245,10,0.129140063
Paris,0.3,0,0.23,0.245,10,0.148421152
Paris,0.3,0.002,0.01,0.245,10,2.038477009
Paris,0.3,0,0.27,0.245,10,0.137352361
Paris,0.3,0.002,0.07,0.245,10,0.363070431
Paris,0.3,0,0.33,0.245,10,0.125780498
Paris,0.3,0.002,0.13,0.245,10,0.234193194
Paris,0.3,0.002,0.03,0.245,10,0.735382912
Paris,0.3,0.002,0.09,0.245,10,0.301018397
Paris,0.3,0.002,0.19,0.245,10,0.186712237
Paris,0.3,0,0.29,0.245,10,0.132963025
Paris,0.3,0.002,0.25,0.245,10,0.162022239
Paris,0.3,0,0.35,0.245,10,0.122804889
Paris,0.3,0.002,0.15,0.245,10,0.21414566
Paris,0.3,0.002,0.05,0.245,10,0.474764148
Paris,0.3,0.002,0.11,0.245,10,0.261530764
Paris,0.3,0.002,0.21,0.245,10,0.176914606
Paris,0.3,0.002,0.27,0.245,10,0.156230779
Paris,0.3,0.002,0.17,0.245,10,0.19881521
Paris,0.3,0.002,0.31,0.245,10,0.14688974
Paris,0.3,0.002,0.23,0.245,10,0.168820922
Paris,0.3,0.004,0.01,0.245,10,2.319624886
Paris,0.3,0.002,0.29,0.245,10,0.15123815
Paris,0.3,0.004,0.07,0.245,10,0.413145306
Paris,0.3,0.002,0.33,0.245,10,0.143068419
Paris,0.3,0.004,0.03,0.245,10,0.83680733
Paris,0.3,0.004,0.13,0.245,10,0.266493249
Paris,0.3,0.004,0.19,0.245,10,0.212463692
Paris,0.3,0.002,0.35,0.245,10,0.139683828
Paris,0.3,0.004,0.09,0.245,10,0.342535021
Paris,0.3,0.004,0.05,0.245,10,0.540243882
Paris,0.3,0.004,0.25,0.245,10,0.184368436
Paris,0.3,0.004,0.31,0.245,10,0.167148855
Paris,0.3,0.004,0.15,0.245,10,0.243680748
Paris,0.3,0.004,0.21,0.245,10,0.201314766
Paris,0.3,0.004,0.11,0.245,10,0.297601232
Paris,0.3,0.004,0.27,0.245,10,0.177778214
Paris,0.3,0.004,0.33,0.245,10,0.162800494
Paris,0.3,0.004,0.17,0.245,10,0.226235914
Paris,0.3,0.004,0.23,0.245,10,0.192104797
Paris,0.3,0.006,0.01,0.245,10,2.680084925
Paris,0.3,0.006,0.07,0.245,10,0.477346365
Paris,0.3,0.004,0.29,0.245,10,0.172096999
Paris,0.3,0.004,0.35,0.245,10,0.158949099
Paris,0.3,0.006,0.13,0.245,10,0.307905189
Paris,0.3,0.006,0.03,0.245,10,0.966843701
Paris,0.3,0.006,0.19,0.245,10,0.245479664
Paris,0.3,0.006,0.15,0.245,10,0.281547721
Paris,0.3,0.006,0.05,0.245,10,0.624195529
Paris,0.3,0.006,0.25,0.245,10,0.213018523
Paris,0.3,0.006,0.31,0.245,10,0.19312309
Paris,0.3,0.006,0.09,0.245,10,0.395763536
Paris,0.3,0.006,0.21,0.245,10,0.232598242
Paris,0.3,0.008,0.01,0.245,10,2.997717257
Paris,0.3,0.006,0.17,0.245,10,0.261392032
Paris,0.3,0.006,0.27,0.245,10,0.205404208
Paris,0.3,0.006,0.11,0.245,10,0.343847223
Paris,0.3,0.006,0.33,0.245,10,0.188099013
Paris,0.3,0.006,0.23,0.245,10,0.221957082
Paris,0.3,0.008,0.07,0.245,10,0.533919437
Paris,0.3,0.008,0.03,0.245,10,1.081429928
Paris,0.3,0.006,0.29,0.245,10,0.198840156
Paris,0.3,0.006,0.35,0.245,10,0.183649126
Paris,0.3,0.008,0.09,0.245,10,0.442667756
Paris,0.3,0.008,0.13,0.245,10,0.34439681
Paris,0.3,0.008,0.05,0.245,10,0.698172544
Paris,0.3,0.008,0.19,0.245,10,0.274572876
Paris,0.3,0.008,0.25,0.245,10,0.238264577
Paris,0.3,0.008,0.11,0.245,10,0.384598542
Paris,0.3,0.008,0.15,0.245,10,0.314915566
Paris,0.3,0.008,0.31,0.245,10,0.216011222
Paris,0.3,0.01,0.01,0.245,10,3.247578613
Paris,0.3,0.008,0.21,0.245,10,0.260164802
Paris,0.3,0.01,0.07,0.245,10,0.578421911
Paris,0.3,0.008,0.27,0.245,10,0.229747846
Paris,0.3,0.008,0.17,0.245,10,0.29237111
Paris,0.3,0.008,0.33,0.245,10,0.210391712
Paris,0.3,0.008,0.23,0.245,10,0.248262497
Paris,0.3,0.01,0.13,0.245,10,0.37310247
Paris,0.3,0.01,0.03,0.245,10,1.171567698
Paris,0.3,0.008,0.29,0.245,10,0.22240585
Paris,0.3,0.01,0.09,0.245,10,0.479564354
Paris,0.3,0.008,0.35,0.245,10,0.205414444
Paris,0.3,0.01,0.05,0.245,10,0.756365603
Paris,0.3,0.01,0.15,0.245,10,0.341163949
Paris,0.3,0.01,0.19,0.245,10,0.297458674
Paris,0.3,0.01,0.11,0.245,10,0.416655039
Paris,0.3,0.01,0.25,0.245,10,0.258124059
Paris,0.3,0.01,0.31,0.245,10,0.234015874
Paris,0.3,0.01,0.17,0.245,10,0.3167404
Paris,0.3,0.01,0.21,0.245,10,0.281849679
Paris,0.3,0.012,0.01,0.245,10,3.448889794
Paris,0.3,0.012,0.07,0.245,10,0.614277178
Paris,0.3,0.01,0.33,0.245,10,0.227927975
Paris,0.3,0.01,0.27,0.245,10,0.248897453
Paris,0.3,0.012,0.13,0.245,10,0.396230378
Paris,0.3,0.01,0.23,0.245,10,0.268955311
Paris,0.3,0.012,0.03,0.245,10,1.244190937
Paris,0.3,0.012,0.09,0.245,10,0.50929163
Paris,0.3,0.012,0.19,0.245,10,0.315897568
Paris,0.3,0.01,0.29,0.245,10,0.240943498
Paris,0.3,0.01,0.35,0.245,10,0.222535849
Paris,0.3,0.012,0.15,0.245,10,0.362312049
Paris,0.3,0.012,0.05,0.245,10,0.803251259
Paris,0.3,0.012,0.21,0.245,10,0.299321001
Paris,0.3,0.012,0.11,0.245,10,0.442482687
Paris,0.3,0.012,0.25,0.245,10,0.274124675
Paris,0.3,0.012,0.17,0.245,10,0.336374531
Paris,0.3,0.012,0.31,0.245,10,0.24852207
Paris,0.3,0.012,0.23,0.245,10,0.285627335
Paris,0.3,0.014,0.01,0.245,10,3.614296608
Paris,0.3,0.012,0.27,0.245,10,0.26432613
Paris,0.3,0.012,0.33,0.245,10,0.242056794
Paris,0.3,0.014,0.07,0.245,10,0.643737566
Paris,0.3,0.014,0.13,0.245,10,0.415233364
Paris,0.3,0.014,0.03,0.245,10,1.303861634
Paris,0.3,0.014,0.19,0.245,10,0.331047837
Paris,0.3,0.012,0.29,0.245,10,0.255879124
Paris,0.3,0.014,0.09,0.245,10,0.53371697
Paris,0.3,0.014,0.25,0.245,10,0.28727154
Paris,0.3,0.012,0.35,0.245,10,0.23633042
Paris,0.3,0.014,0.15,0.245,10,0.379688331
Paris,0.3,0.014,0.05,0.245,10,0.841774737
Paris,0.3,0.014,0.21,0.245,10,0.313676268
Paris,0.3,0.014,0.27,0.245,10,0.277003062
Paris,0.3,0.014,0.11,0.245,10,0.463703908
Paris,0.3,0.014,0.31,0.245,10,0.260441049
Paris,0.3,0.014,0.17,0.245,10,0.352506864
Paris,0.3,0.014,0.23,0.245,10,0.299325862
Paris,0.3,0.016,0.01,0.245,10,3.752687395
Paris,0.3,0.014,0.29,0.245,10,0.268150943
Paris,0.3,0.016,0.07,0.245,10,0.668386165
Paris,0.3,0.014,0.33,0.245,10,0.253665702
Paris,0.3,0.016,0.03,0.245,10,1.353786269
Paris,0.3,0.016,0.13,0.245,10,0.431132577
Paris,0.3,0.016,0.09,0.245,10,0.5541529
Paris,0.3,0.016,0.19,0.245,10,0.343723601
Paris,0.3,0.014,0.35,0.245,10,0.247664694
Paris,0.3,0.016,0.25,0.245,10,0.298271117
Paris,0.3,0.016,0.05,0.245,10,0.874006146
Paris,0.3,0.016,0.15,0.245,10,0.394226531
Paris,0.3,0.016,0.11,0.245,10,0.48145905
Paris,0.3,0.016,0.31,0.245,10,0.270413291
Paris,0.3,0.016,0.21,0.245,10,0.325686877
Paris,0.3,0.016,0.27,0.245,10,0.287609461
Paris,0.3,0.016,0.17,0.245,10,0.366004291
Paris,0.3,0.016,0.33,0.245,10,0.263378517
Paris,0.3,0.018,0.01,0.245,10,3.869861192
Paris,0.3,0.016,0.23,0.245,10,0.310786997
Paris,0.3,0.016,0.29,0.245,10,0.278418396
Paris,0.3,0.018,0.07,0.245,10,0.689255835
Paris,0.3,0.016,0.35,0.245,10,0.257147732
Paris,0.3,0.018,0.03,0.245,10,1.39605685
Paris,0.3,0.018,0.13,0.245,10,0.444594247
Paris,0.3,0.018,0.19,0.245,10,0.354456017
Paris,0.3,0.018,0.09,0.245,10,0.571455753
Paris,0.3,0.018,0.25,0.245,10,0.307584326
Paris,0.3,0.018,0.15,0.245,10,0.406535848
Paris,0.3,0.018,0.05,0.245,10,0.901296087
Paris,0.3,0.018,0.21,0.245,10,0.335856114
Paris,0.3,0.018,0.11,0.245,10,0.496492112
Paris,0.3,0.018,0.31,0.245,10,0.278856668
Paris,0.4,0,0.01,0.245,10,2.06623534
Paris,0.3,0.018,0.27,0.245,10,0.29658977
Paris,0.3,0.018,0.17,0.245,10,0.377432398
Paris,0.3,0.018,0.23,0.245,10,0.320491
Paris,0.3,0.018,0.33,0.245,10,0.27160224
Paris,0.3,0.018,0.29,0.245,10,0.287111724
Paris,0.4,0,0.07,0.245,10,0.368014431
Paris,0.4,0,0.03,0.245,10,0.745396761
Paris,0.4,0,0.13,0.245,10,0.237382247
Paris,0.3,0.018,0.35,0.245,10,0.265176905
Paris,0.4,0,0.19,0.245,10,0.189254733
Paris,0.4,0,0.09,0.245,10,0.305117422
Paris,0.4,0,0.05,0.245,10,0.481229102
Paris,0.4,0,0.25,0.245,10,0.164228527
Paris,0.4,0,0.15,0.245,10,0.217061723
Paris,0.4,0,0.31,0.245,10,0.148889966
Paris,0.4,0,0.11,0.245,10,0.265092079
Paris,0.4,0,0.21,0.245,10,0.179323686
Paris,0.4,0.002,0.01,0.245,10,2.367456174
Paris,0.4,0,0.17,0.245,10,0.201522515
Paris,0.4,0.002,0.07,0.245,10,0.421664473
Paris,0.4,0,0.23,0.245,10,0.171119789
Paris,0.4,0,0.27,0.245,10,0.158358203
Paris,0.4,0,0.33,0.245,10,0.145016609
Paris,0.4,0.002,0.03,0.245,10,0.854062522
Paris,0.4,0.002,0.13,0.245,10,0.271988411
Paris,0.4,0.002,0.19,0.245,10,0.216844751
Paris,0.4,0,0.29,0.245,10,0.153297589
Paris,0.4,0,0.35,0.245,10,0.141585929
Paris,0.4,0.002,0.05,0.245,10,0.551383856
Paris,0.4,0.002,0.25,0.245,10,0.188170163
Paris,0.4,0.002,0.09,0.245,10,0.349598185
Paris,0.4,0.002,0.15,0.245,10,0.248705511
Paris,0.4,0.002,0.21,0.245,10,0.205465931
Paris,0.4,0.002,0.11,0.245,10,0.303737849
Paris,0.4,0.002,0.27,0.245,10,0.181444049
Paris,0.4,0.002,0.31,0.245,10,0.170595509
Paris,0.4,0.002,0.17,0.245,10,0.230900959
Paris,0.4,0.004,0.01,0.245,10,2.692227142
Paris,0.4,0.004,0.07,0.245,10,0.479508999
Paris,0.4,0.002,0.29,0.245,10,0.175645686
Paris,0.4,0.002,0.23,0.245,10,0.19606605
Paris,0.4,0.002,0.33,0.245,10,0.166157484
Paris,0.4,0.004,0.13,0.245,10,0.309300164
Paris,0.4,0.004,0.03,0.245,10,0.97122402
Paris,0.4,0.004,0.19,0.245,10,0.246591819
Paris,0.4,0.004,0.09,0.245,10,0.397556556
Paris,0.4,0.002,0.35,0.245,10,0.162226672
Paris,0.4,0.004,0.15,0.245,10,0.282823283
Paris,0.4,0.004,0.05,0.245,10,0.627023469
Paris,0.4,0.004,0.25,0.245,10,0.213983611
Paris,0.4,0.004,0.11,0.245,10,0.345405035
Paris,0.4,0.004,0.21,0.245,10,0.233652036
Paris,0.4,0.004,0.31,0.245,10,0.193998041
Paris,0.4,0.004,0.27,0.245,10,0.206334799
Paris,0.4,0.004,0.17,0.245,10,0.262576277
Paris,0.4,0.006,0.01,0.245,10,3.056567272
Paris,0.4,0.004,0.23,0.245,10,0.222962666
Paris,0.4,0.004,0.33,0.245,10,0.188951202
Paris,0.4,0.006,0.07,0.245,10,0.544401135
Paris,0.4,0.004,0.29,0.245,10,0.199741008
Paris,0.4,0.006,0.13,0.245,10,0.351157873
Paris,0.4,0.006,0.03,0.245,10,1.102660139
Paris,0.4,0.006,0.19,0.245,10,0.279963184
Paris,0.4,0.004,0.35,0.245,10,0.184481155
Paris,0.4,0.006,0.09,0.245,10,0.451358037
Paris,0.4,0.006,0.25,0.245,10,0.242942095
Paris,0.4,0.006,0.15,0.245,10,0.321097866
Paris,0.4,0.006,0.05,0.245,10,0.711878795
Paris,0.4,0.006,0.31,0.245,10,0.22025187
Paris,0.4,0.006,0.21,0.245,10,0.265272256
Paris,0.4,0.006,0.11,0.245,10,0.392148831
Paris,0.4,0.008,0.01,0.245,10,3.322017242
Paris,0.4,0.006,0.27,0.245,10,0.234258166
Paris,0.4,0.006,0.17,0.245,10,0.298110825
Paris,0.4,0.006,0.33,0.245,10,0.21452204
Paris,0.4,0.006,0.23,0.245,10,0.253136289
Paris,0.4,0.008,0.07,0.245,10,0.591680077
Paris,0.4,0.008,0.03,0.245,10,1.198421519
Paris,0.4,0.006,0.29,0.245,10,0.226772035
Paris,0.4,0.006,0.35,0.245,10,0.20944706
Paris,0.4,0.008,0.13,0.245,10,0.381654453
Paris,0.4,0.008,0.19,0.245,10,0.304276805
Paris,0.4,0.008,0.09,0.245,10,0.490556578
Paris,0.4,0.008,0.05,0.245,10,0.773702464
Paris,0.4,0.008,0.25,0.245,10,0.26404059
Paris,0.4,0.008,0.15,0.245,10,0.34898386
Paris,0.4,0.008,0.31,0.245,10,0.239379815
Paris,0.4,0.008,0.21,0.245,10,0.288310032
Paris,0.4,0.008,0.11,0.245,10,0.426205302
Paris,0.4,0.01,0.01,0.245,10,3.518127258
Paris,0.4,0.008,0.27,0.245,10,0.254602499
Paris,0.4,0.008,0.17,0.245,10,0.324000493
Paris,0.4,0.01,0.07,0.245,10,0.626608971
Paris,0.4,0.008,0.33,0.245,10,0.233152374
Paris,0.4,0.008,0.23,0.245,10,0.275120108
Paris,0.4,0.008,0.29,0.245,10,0.246466229
Paris,0.4,0.01,0.03,0.245,10,1.269168431
Paris,0.4,0.01,0.09,0.245,10,0.519515807
Paris,0.4,0.01,0.13,0.245,10,0.404184818
Paris,0.4,0.008,0.35,0.245,10,0.227636654
Paris,0.4,0.01,0.19,0.245,10,0.322239303
Paris,0.4,0.01,0.05,0.245,10,0.819376761
Paris,0.4,0.01,0.15,0.245,10,0.369585569
Paris,0.4,0.01,0.11,0.245,10,0.451365655
Paris,0.4,0.01,0.25,0.245,10,0.279627807
Paris,0.4,0.01,0.31,0.245,10,0.253511223
Paris,0.4,0.01,0.21,0.245,10,0.305329957
Paris,0.4,0.01,0.17,0.245,10,0.343127347
Paris,0.4,0.012,0.01,0.245,10,3.668599421
Paris,0.4,0.01,0.27,0.245,10,0.269632554
Paris,0.4,0.012,0.07,0.245,10,0.653409368
Paris,0.4,0.01,0.33,0.245,10,0.246916155
Paris,0.4,0.01,0.23,0.245,10,0.291361387
Paris,0.4,0.012,0.13,0.245,10,0.421472016
Paris,0.4,0.012,0.03,0.245,10,1.323451436
Paris,0.4,0.01,0.29,0.245,10,0.261015972
Paris,0.4,0.012,0.09,0.245,10,0.541735773
Paris,0.4,0.012,0.19,0.245,10,0.336021649
Paris,0.4,0.01,0.35,0.245,10,0.241074822
Paris,0.4,0.012,0.05,0.245,10,0.854421939
Paris,0.4,0.012,0.15,0.245,10,0.385392939
Paris,0.4,0.012,0.25,0.245,10,0.291587637
Paris,0.4,0.012,0.21,0.245,10,0.31838908
Paris,0.4,0.012,0.11,0.245,10,0.470670803
Paris,0.4,0.012,0.31,0.245,10,0.264354032
Paris,0.4,0.012,0.17,0.245,10,0.357803086
Paris,0.4,0.014,0.01,0.245,10,3.787673039
Paris,0.4,0.012,0.27,0.245,10,0.281164881
Paris,0.4,0.012,0.23,0.245,10,0.303823068
Paris,0.4,0.014,0.07,0.245,10,0.674617412
Paris,0.4,0.012,0.33,0.245,10,0.257476889
Paris,0.4,0.014,0.13,0.245,10,0.43515195
Paris,0.4,0.012,0.29,0.245,10,0.272179763
Paris,0.4,0.014,0.03,0.245,10,1.36640738
Paris,0.4,0.014,0.19,0.245,10,0.346928076
Paris,0.4,0.014,0.09,0.245,10,0.559319169
Paris,0.4,0.014,0.25,0.245,10,0.301051847
Paris,0.4,0.012,0.35,0.245,10,0.25138572
Paris,0.4,0.014,0.15,0.245,10,0.397901836
Paris,0.4,0.014,0.05,0.245,10,0.882154351
Paris,0.4,0.014,0.21,0.245,10,0.328723199
Paris,0.4,0.014,0.11,0.245,10,0.485947607
Paris,0.4,0.014,0.31,0.245,10,0.272934307
Paris,0.4,0.014,0.27,0.245,10,0.290290794
Paris,0.4,0.014,0.17,0.245,10,0.369416484
Paris,0.4,0.016,0.01,0.245,10,3.883966864
Paris,0.4,0.014,0.23,0.245,10,0.313684409
Paris,0.4,0.014,0.33,0.245,10,0.265833949
Paris,0.4,0.014,0.29,0.245,10,0.281014042
Paris,0.4,0.016,0.07,0.245,10,0.691768177
Paris,0.4,0.016,0.03,0.245,10,1.401145487
Paris,0.4,0.014,0.35,0.245,10,0.259545075
Paris,0.4,0.016,0.13,0.245,10,0.446214797
Paris,0.4,0.016,0.09,0.245,10,0.573538713
Paris,0.4,0.016,0.19,0.245,10,0.355748011
Paris,0.4,0.016,0.25,0.245,10,0.308705473
Paris,0.4,0.016,0.05,0.245,10,0.904581317
Paris,0.4,0.016,0.31,0.245,10,0.279873102
Paris,0.4,0.016,0.15,0.245,10,0.408017674
Paris,0.4,0.016,0.11,0.245,10,0.498301829
Paris,0.4,0.016,0.27,0.245,10,0.297670842
Paris,0.4,0.016,0.21,0.245,10,0.337080312
Paris,0.4,0.018,0.01,0.245,10,3.963559756
Paris,0.4,0.016,0.33,0.245,10,0.272592232
Paris,0.4,0.018,0.07,0.245,10,0.705944361
Paris,0.4,0.016,0.17,0.245,10,0.378808141
Paris,0.4,0.016,0.29,0.245,10,0.288158248
Paris,0.4,0.016,0.23,0.245,10,0.321659192
Paris,0.4,0.018,0.03,0.245,10,1.429858714
Paris,0.4,0.016,0.35,0.245,10,0.266143477
Paris,0.4,0.018,0.13,0.245,10,0.455358934
Paris,0.4,0.018,0.09,0.245,10,0.585292059
Paris,0.4,0.018,0.19,0.245,10,0.363038242
Paris,0.4,0.018,0.05,0.245,10,0.923118613
Paris,0.4,0.018,0.11,0.245,10,0.50851337
Paris,0.4,0.018,0.15,0.245,10,0.41637905
Paris,0.4,0.018,0.25,0.245,10,0.315031675
Paris,0.4,0.018,0.31,0.245,10,0.285608452
Paris,0.4,0.018,0.21,0.245,10,0.343987991
Paris,0.5,0,0.01,0.245,10,2.439284868
Paris,0.4,0.018,0.17,0.245,10,0.386570936
Paris,0.5,0,0.07,0.245,10,0.434457787
Paris,0.4,0.018,0.27,0.245,10,0.303770916
Paris,0.4,0.018,0.33,0.245,10,0.278178378
Paris,0.4,0.018,0.23,0.245,10,0.328250851
Paris,0.5,0,0.13,0.245,10,0.280240548
Paris,0.5,0,0.03,0.245,10,0.879974806
Paris,0.4,0.018,0.29,0.245,10,0.294063383
Paris,0.5,0,0.09,0.245,10,0.360205005
Paris,0.5,0,0.19,0.245,10,0.223423827
Paris,0.4,0.018,0.35,0.245,10,0.27159747
Paris,0.5,0,0.05,0.245,10,0.568112859
Paris,0.5,0,0.15,0.245,10,0.256251244
Paris,0.5,0,0.25,0.245,10,0.193879252
Paris,0.5,0,0.11,0.245,10,0.312953265
Paris,0.5,0,0.21,0.245,10,0.211699773
Paris,0.5,0,0.17,0.245,10,0.237906501
Paris,0.5,0,0.31,0.245,10,0.175771382
Paris,0.5,0,0.27,0.245,10,0.186949067
Paris,0.5,0.002,0.01,0.245,10,2.823054147
Paris,0.5,0,0.23,0.245,10,0.2020147
Paris,0.5,0.002,0.07,0.245,10,0.502810423
Paris,0.5,0,0.29,0.245,10,0.180974781
Paris,0.5,0.002,0.13,0.245,10,0.324330401
Paris,0.5,0,0.33,0.245,10,0.171198708
Paris,0.5,0.002,0.03,0.245,10,1.018420012
Paris,0.5,0.002,0.19,0.245,10,0.258574786
Paris,0.5,0.002,0.09,0.245,10,0.416875555
Paris,0.5,0.002,0.15,0.245,10,0.296566894
Paris,0.5,0,0.35,0.245,10,0.167148634
Paris,0.5,0.002,0.25,0.245,10,0.224382003
Paris,0.5,0.002,0.05,0.245,10,0.657493261
Paris,0.5,0.002,0.21,0.245,10,0.245006203
Paris,0.5,0.002,0.31,0.245,10,0.203425248
Paris,0.5,0.002,0.11,0.245,10,0.362189765
Paris,0.5,0.002,0.27,0.245,10,0.216361502
Paris,0.5,0.002,0.17,0.245,10,0.275335998
Paris,0.5,0.002,0.23,0.245,10,0.23379739
Paris,0.5,0.004,0.01,0.245,10,3.206479545
Paris,0.5,0.002,0.33,0.245,10,0.198133161
Paris,0.5,0.004,0.07,0.245,10,0.571101811
Paris,0.5,0.002,0.29,0.245,10,0.209447291
Paris,0.5,0.004,0.03,0.245,10,1.156741163
Paris,0.5,0.004,0.13,0.245,10,0.368380748
Paris,0.5,0.002,0.35,0.245,10,0.193445895
Paris,0.5,0.004,0.19,0.245,10,0.293694247
Paris,0.5,0.004,0.09,0.245,10,0.473495325
Paris,0.5,0.004,0.25,0.245,10,0.254857423
Paris,0.5,0.004,0.15,0.245,10,0.336846418
Paris,0.5,0.004,0.31,0.245,10,0.231054334
Paris,0.5,0.004,0.05,0.245,10,0.746793573
Paris,0.5,0.004,0.21,0.245,10,0.278282788
Paris,0.5,0.004,0.11,0.245,10,0.411382146
Paris,0.5,0.004,0.27,0.245,10,0.245747582
Paris,0.5,0.006,0.01,0.245,10,3.530310804
Paris,0.5,0.004,0.33,0.245,10,0.225043479
Paris,0.5,0.004,0.17,0.245,10,0.312731957
Paris,0.5,0.004,0.23,0.245,10,0.265551602
Paris,0.5,0.006,0.07,0.245,10,0.628778966
Paris,0.5,0.004,0.29,0.245,10,0.237894287
Paris,0.5,0.006,0.03,0.245,10,1.273563659
Paris,0.5,0.004,0.35,0.245,10,0.219719592
Paris,0.5,0.006,0.13,0.245,10,0.405584541
Paris,0.5,0.006,0.09,0.245,10,0.52131493
Paris,0.5,0.006,0.19,0.245,10,0.323355243
Paris,0.5,0.006,0.05,0.245,10,0.822214326
Paris,0.5,0.006,0.25,0.245,10,0.28059618
Paris,0.5,0.006,0.15,0.245,10,0.370865472
Paris,0.5,0.006,0.31,0.245,10,0.254389152
Paris,0.5,0.006,0.11,0.245,10,0.452928769
Paris,0.5,0.006,0.21,0.245,10,0.306387338
Paris,0.5,0.008,0.01,0.245,10,3.739968575
Paris,0.5,0.006,0.27,0.245,10,0.270566312
Paris,0.5,0.006,0.17,0.245,10,0.344315624
Paris,0.5,0.008,0.07,0.245,10,0.666120833
Paris,0.5,0.006,0.33,0.245,10,0.247771244
Paris,0.5,0.006,0.23,0.245,10,0.292370394
Paris,0.5,0.008,0.03,0.245,10,1.34919794
Paris,0.5,0.006,0.29,0.245,10,0.261919891
Paris,0.5,0.008,0.13,0.245,10,0.429671358
Paris,0.5,0.008,0.09,0.245,10,0.552274733
Paris,0.5,0.006,0.35,0.245,10,0.241909683
Paris,0.5,0.008,0.05,0.245,10,0.871043914
Paris,0.5,0.008,0.19,0.245,10,0.342558634
Paris,0.5,0.008,0.15,0.245,10,0.392890396
Paris,0.5,0.008,0.25,0.245,10,0.2972602
Paris,0.5,0.008,0.11,0.245,10,0.479827261
Paris,0.5,0.008,0.21,0.245,10,0.324583041
Paris,0.5,0.008,0.31,0.245,10,0.269496791
Paris,0.5,0.008,0.17,0.245,10,0.364763808
Paris,0.5,0.008,0.27,0.245,10,0.286634679
Paris,0.5,0.01,0.01,0.245,10,3.886326561
Paris,0.5,0.01,0.07,0.245,10,0.69218846
Paris,0.5,0.008,0.23,0.245,10,0.30973366
Paris,0.5,0.01,0.13,0.245,10,0.446485894
Paris,0.5,0.008,0.33,0.245,10,0.26248586
Paris,0.5,0.008,0.29,0.245,10,0.277474765
Paris,0.5,0.01,0.03,0.245,10,1.401996751
Paris,0.5,0.01,0.09,0.245,10,0.573887166
Paris,0.5,0.01,0.19,0.245,10,0.355964146
Paris,0.5,0.008,0.35,0.245,10,0.256276193
Paris,0.5,0.01,0.15,0.245,10,0.408265565
Paris,0.5,0.01,0.05,0.245,10,0.905130894
Paris,0.5,0.01,0.25,0.245,10,0.308893026
Paris,0.5,0.01,0.11,0.245,10,0.498604572
Paris,0.5,0.01,0.21,0.245,10,0.337285105
Paris,0.5,0.01,0.17,0.245,10,0.379038286
Paris,0.5,0.01,0.31,0.245,10,0.280043139
Paris,0.5,0.01,0.27,0.245,10,0.297851692
Paris,0.5,0.01,0.23,0.245,10,0.321854616
Paris,0.5,0.012,0.01,0.245,10,3.994110664
Paris,0.5,0.01,0.33,0.245,10,0.272757845
Paris,0.5,0.012,0.07,0.245,10,0.711385743
Paris,0.5,0.01,0.29,0.245,10,0.288333318
Paris,0.5,0.012,0.13,0.245,10,0.458868816
Paris,0.5,0.012,0.03,0.245,10,1.440879989
Paris,0.5,0.01,0.35,0.245,10,0.266305172
Paris,0.5,0.012,0.19,0.245,10,0.365836521
Paris,0.5,0.012,0.09,0.245,10,0.589803459
Paris,0.5,0.012,0.05,0.245,10,0.930233963
Paris,0.5,0.012,0.15,0.245,10,0.419588478
Paris,0.5,0.012,0.25,0.245,10,0.317459923
Paris,0.5,0.012,0.31,0.245,10,0.287809907
Paris,0.5,0.012,0.21,0.245,10,0.346639433
Paris,0.5,0.012,0.11,0.245,10,0.512432964
Paris,0.5,0.014,0.01,0.245,10,4.076542665
Paris,0.5,0.012,0.17,0.245,10,0.389550604
Paris,0.5,0.012,0.27,0.245,10,0.306112366
Paris,0.5,0.012,0.23,0.245,10,0.330780992
Paris,0.5,0.012,0.33,0.245,10,0.280322562
Paris,0.5,0.014,0.07,0.245,10,0.726067597
Paris,0.5,0.014,0.03,0.245,10,1.470617428
Paris,0.5,0.012,0.29,0.245,10,0.296330008
Paris,0.5,0.014,0.13,0.245,10,0.468339129
Paris,0.5,0.012,0.35,0.245,10,0.273690929
Paris,0.5,0.014,0.19,0.245,10,0.373386797
Paris,0.5,0.014,0.09,0.245,10,0.601976051
Paris,0.5,0.014,0.05,0.245,10,0.949432491
Paris,0.5,0.014,0.15,0.245,10,0.428248107
Paris,0.5,0.014,0.25,0.245,10,0.324011784
Paris,0.5,0.014,0.31,0.245,10,0.293749839
Paris,0.5,0.014,0.11,0.245,10,0.523008753
Paris,0.5,0.014,0.21,0.245,10,0.353793511
Paris,0,0.006,0.21,0.245,25,0.192736937
Paris,0.5,0.014,0.17,0.245,10,0.3975903
Paris,0.5,0.014,0.27,0.245,10,0.312430031
Paris,0,0.006,0.27,0.245,25,0.166400644
Paris,0.5,0.014,0.33,0.245,10,0.286107967
Paris,0.5,0.014,0.23,0.245,10,0.337607778
Paris,0,0.006,0.23,0.245,25,0.182431415
Paris,0,0.006,0.33,0.245,25,0.149641286
Paris,0.5,0.014,0.29,0.245,10,0.302445781
Paris,0,0.006,0.29,0.245,25,0.160043633
