Job.ProjectName,Burn-in,Long-Term Degredation,Initial PCE,Module Cost,job.Life,Finance.LCOE
Johanesberg,0.3,0.014,0.29,0.049,2,0.112776017
Johanesberg,0.3,0.016,0.03,0.049,2,0.688217162
Johanesberg,0.3,0.014,0.25,0.049,2,0.122951957
Johanesberg,0.3,0.014,0.35,0.049,2,0.101873269
Johanesberg,0.3,0.016,0.09,0.049,2,0.263386061
Johanesberg,0.3,0.014,0.31,0.049,2,0.108672826
Johanesberg,0.3,0.016,0.15,0.049,2,0.17841997
Johanesberg,0.3,0.016,0.05,0.049,2,0.433318458
Johanesberg,0.3,0.016,0.01,0.049,2,1.9627109
Johanesberg,0.3,0.016,0.11,0.049,2,0.224765091
Johanesberg,0.3,0.016,0.21,0.049,2,0.142006024
Johanesberg,0.3,0.016,0.07,0.049,2,0.324076187
Johanesberg,0.3,0.016,0.17,0.049,2,0.16342598
Johanesberg,0.3,0.016,0.27,0.049,2,0.121776126
Johanesberg,0.3,0.016,0.33,0.049,2,0.108902614
Johanesberg,0.3,0.016,0.13,0.049,2,0.198027513
Johanesberg,0.3,0.016,0.23,0.049,2,0.134089968
Johanesberg,0.3,0.016,0.19,0.049,2,0.15158863
Johanesberg,0.3,0.016,0.29,0.049,2,0.116893062
Johanesberg,0.1,0.012,0.27,0.049,2,0.089856298
Johanesberg,0.3,0.016,0.25,0.049,2,0.127440489
Johanesberg,0.1,0.014,0.01,0.049,2,1.500339616
Johanesberg,0.1,0.012,0.31,0.049,2,0.083114981
Johanesberg,0.1,0.014,0.07,0.049,2,0.247731004
Johanesberg,0.3,0.016,0.31,0.049,2,0.112640078
Johanesberg,0.1,0.012,0.29,0.049,2,0.086253178
Johanesberg,0.1,0.014,0.03,0.049,2,0.526088418
Johanesberg,0.1,0.012,0.33,0.049,2,0.080357177
Johanesberg,0.1,0.014,0.13,0.049,2,0.15137661
Johanesberg,0.1,0.014,0.09,0.049,2,0.20133813
Johanesberg,0.1,0.014,0.19,0.049,2,0.115877701
Johanesberg,0.1,0.012,0.35,0.049,2,0.077914555
Johanesberg,0.1,0.014,0.05,0.049,2,0.331238212
Johanesberg,0.1,0.014,0.15,0.049,2,0.136388171
Johanesberg,0.1,0.014,0.25,0.049,2,0.097418328
Johanesberg,0.1,0.014,0.11,0.049,2,0.171815406
Johanesberg,0.1,0.014,0.31,0.049,2,0.086104567
Johanesberg,0.1,0.014,0.21,0.049,2,0.108552545
Johanesberg,0.1,0.014,0.17,0.049,2,0.124926433
Johanesberg,0.1,0.014,0.27,0.049,2,0.093088364
Johanesberg,0.1,0.014,0.23,0.049,2,0.102501337
Johanesberg,0.1,0.016,0.01,0.049,2,1.556319293
Johanesberg,0.1,0.014,0.33,0.049,2,0.083247566
Johanesberg,0.1,0.016,0.07,0.049,2,0.256974179
Johanesberg,0.1,0.014,0.29,0.049,2,0.089355642
Johanesberg,0.1,0.016,0.13,0.049,2,0.157024674
Johanesberg,0.1,0.014,0.35,0.049,2,0.080717085
Johanesberg,0.1,0.016,0.19,0.049,2,0.120201253
Johanesberg,0.1,0.016,0.03,0.049,2,0.545717481
Johanesberg,0.1,0.016,0.25,0.049,2,0.101053136
Johanesberg,0.1,0.016,0.09,0.049,2,0.208850324
Johanesberg,0.1,0.016,0.15,0.049,2,0.141476996
Johanesberg,0.1,0.016,0.31,0.049,2,0.089317243
Johanesberg,0.1,0.016,0.05,0.049,2,0.343597153
Johanesberg,0.1,0.016,0.21,0.049,2,0.112602786
Johanesberg,0.1,0.016,0.11,0.049,2,0.178226069
Johanesberg,0.1,0.016,0.27,0.049,2,0.096561615
Johanesberg,0.1,0.018,0.01,0.049,2,1.616638226
Johanesberg,0.1,0.016,0.17,0.049,2,0.129587605
Johanesberg,0.1,0.016,0.23,0.049,2,0.106325799
Johanesberg,0.1,0.016,0.29,0.049,2,0.09268962
Johanesberg,0.1,0.016,0.33,0.049,2,0.086353644
Johanesberg,0.1,0.018,0.03,0.049,2,0.566868087
Johanesberg,0.1,0.018,0.07,0.049,2,0.266933838
Johanesberg,0.1,0.018,0.13,0.049,2,0.163110546
Johanesberg,0.1,0.016,0.35,0.049,2,0.083728747
Johanesberg,0.1,0.018,0.05,0.049,2,0.356914095
Johanesberg,0.1,0.018,0.19,0.049,2,0.124859945
Johanesberg,0.1,0.018,0.09,0.049,2,0.216944826
Johanesberg,0.1,0.018,0.25,0.049,2,0.104969696
Johanesberg,0.1,0.018,0.15,0.049,2,0.14696028
Johanesberg,0.1,0.018,0.31,0.049,2,0.09277895
Johanesberg,0.1,0.018,0.21,0.049,2,0.11696698
Johanesberg,0.1,0.018,0.11,0.049,2,0.185133653
Johanesberg,0.1,0.018,0.27,0.049,2,0.100304095
Johanesberg,0.1,0.018,0.17,0.049,2,0.134610088
