"Location","Latitude","Longitude","Panel Type","Burn-in","Long-Term Degredation","Initial PCE","Module Cost","Panel Lifetime","LCOE"
"Durham","54.775706","-1.575752","128","0","0.014","0.05","0.049","2","0.533637551"
"Durham","54.775706","-1.575752","133","0","0.014","0.15","0.049","2","0.214412851"
"Durham","54.775706","-1.575752","126","0","0.014","0.01","0.049","2","2.448987378"
"Durham","54.775706","-1.575752","131","0","0.014","0.11","0.049","2","0.272453642"
"Durham","54.775706","-1.575752","136","0","0.014","0.21","0.049","2","0.168809455"
"Durham","54.775706","-1.575752","129","0","0.014","0.07","0.049","2","0.396826899"
"Durham","54.775706","-1.575752","134","0","0.014","0.17","0.049","2","0.195634968"
"Durham","54.775706","-1.575752","139","0","0.014","0.27","0.049","2","0.143474313"
"Durham","54.775706","-1.575752","132","0","0.014","0.13","0.049","2","0.238968561"
"Durham","54.775706","-1.575752","137","0","0.014","0.23","0.049","2","0.158895694"
"Durham","54.775706","-1.575752","142","0","0.014","0.33","0.049","2","0.127352013"
"Durham","54.775706","-1.575752","135","0","0.014","0.19","0.049","2","0.180810336"
"Durham","54.775706","-1.575752","145","0","0.016","0.03","0.049","2","0.864606758"
"Durham","54.775706","-1.575752","140","0","0.014","0.29","0.049","2","0.13735895"
"Durham","54.775706","-1.575752","148","0","0.016","0.09","0.049","2","0.325238847"
"Durham","54.775706","-1.575752","138","0","0.014","0.25","0.049","2","0.150568143"
"Durham","54.775706","-1.575752","143","0","0.014","0.35","0.049","2","0.123206292"
"Durham","54.775706","-1.575752","151","0","0.016","0.15","0.049","2","0.217365406"
"Durham","54.775706","-1.575752","146","0","0.016","0.05","0.049","2","0.540985964"
"Durham","54.775706","-1.575752","141","0","0.014","0.31","0.049","2","0.132032673"
"Durham","54.775706","-1.575752","154","0","0.016","0.21","0.049","2","0.171134032"
"Durham","54.775706","-1.575752","149","0","0.016","0.11","0.049","2","0.276205443"
"Durham","54.775706","-1.575752","144","0","0.016","0.01","0.049","2","2.482710965"
"Durham","54.775706","-1.575752","147","0","0.016","0.07","0.049","2","0.402291372"
"Durham","54.775706","-1.575752","152","0","0.016","0.17","0.049","2","0.198328944"
"Durham","54.775706","-1.575752","157","0","0.016","0.27","0.049","2","0.145450014"
"Durham","54.775706","-1.575752","150","0","0.016","0.13","0.049","2","0.242259259"
"Durham","54.775706","-1.575752","155","0","0.016","0.23","0.049","2","0.161083754"
"Durham","54.775706","-1.575752","160","0","0.016","0.33","0.049","2","0.129105704"
"Durham","54.775706","-1.575752","153","0","0.016","0.19","0.049","2","0.183300171"
"Durham","54.775706","-1.575752","163","0","0.018","0.03","0.049","2","0.876678997"
"Durham","54.775706","-1.575752","158","0","0.016","0.29","0.049","2","0.13925044"
"Durham","54.775706","-1.575752","156","0","0.016","0.25","0.049","2","0.15264153"
"Durham","54.775706","-1.575752","166","0","0.018","0.09","0.049","2","0.329780057"
"Durham","54.775706","-1.575752","161","0","0.016","0.35","0.049","2","0.124902894"
"Durham","54.775706","-1.575752","169","0","0.018","0.15","0.049","2","0.220400412"
"Durham","54.775706","-1.575752","159","0","0.016","0.31","0.049","2","0.133850819"
"Durham","54.775706","-1.575752","164","0","0.018","0.05","0.049","2","0.548539585"
"Durham","54.775706","-1.575752","172","0","0.018","0.21","0.049","2","0.173523524"
"Durham","54.775706","-1.575752","167","0","0.018","0.11","0.049","2","0.280062015"
"Durham","54.775706","-1.575752","162","0","0.018","0.01","0.049","2","2.517376295"
"Durham","54.775706","-1.575752","170","0","0.018","0.17","0.049","2","0.20109815"
"Durham","54.775706","-1.575752","175","0","0.018","0.27","0.049","2","0.147480888"
"Durham","54.775706","-1.575752","165","0","0.018","0.07","0.049","2","0.407908443"
"Durham","54.775706","-1.575752","173","0","0.018","0.23","0.049","2","0.163332917"
"Durham","54.775706","-1.575752","168","0","0.018","0.13","0.049","2","0.24564185"
"Durham","54.775706","-1.575752","178","0","0.018","0.33","0.049","2","0.130908367"
"Durham","54.775706","-1.575752","176","0","0.018","0.29","0.049","2","0.141194751"
"Durham","54.775706","-1.575752","171","0","0.018","0.19","0.049","2","0.185859535"
"Durham","54.775706","-1.575752","181","0.1","0","0.03","0.049","2","0.843111642"
"Durham","54.775706","-1.575752","179","0","0.018","0.35","0.049","2","0.126646875"
"Durham","54.775706","-1.575752","174","0","0.018","0.25","0.049","2","0.154772817"
"Durham","54.775706","-1.575752","184","0.1","0","0.09","0.049","2","0.317153036"
"Durham","54.775706","-1.575752","177","0","0.018","0.31","0.049","2","0.135719736"
"Durham","54.775706","-1.575752","187","0.1","0","0.15","0.049","2","0.211961453"
"Durham","54.775706","-1.575752","182","0.1","0","0.05","0.049","2","0.527536432"
"Durham","54.775706","-1.575752","185","0.1","0","0.11","0.049","2","0.269338659"
"Durham","54.775706","-1.575752","190","0.1","0","0.21","0.049","2","0.166879444"
"Durham","54.775706","-1.575752","180","0.1","0","0.01","0.049","2","2.420987921"
"Durham","54.775706","-1.575752","188","0.1","0","0.17","0.049","2","0.193398259"
"Durham","54.775706","-1.575752","193","0.1","0","0.27","0.049","2","0.14183396"
"Durham","54.775706","-1.575752","183","0.1","0","0.07","0.049","2","0.392289947"
"Durham","54.775706","-1.575752","196","0.1","0","0.33","0.049","2","0.125895988"
"Durham","54.775706","-1.575752","191","0.1","0","0.23","0.049","2","0.157079027"
"Durham","54.775706","-1.575752","186","0.1","0","0.13","0.049","2","0.236236416"
"Durham","54.775706","-1.575752","194","0.1","0","0.29","0.049","2","0.135788514"
"Durham","54.775706","-1.575752","189","0.1","0","0.19","0.049","2","0.178743118"
"Durham","54.775706","-1.575752","199","0.1","0.002","0.03","0.049","2","0.868408977"
"Durham","54.775706","-1.575752","197","0.1","0","0.35","0.049","2","0.121797665"
"Durham","54.775706","-1.575752","192","0.1","0","0.25","0.049","2","0.148846686"
"Durham","54.775706","-1.575752","302","0.1","0.012","0.29","0.049","2","0.149110387"
"Durham","54.775706","-1.575752","195","0.1","0","0.31","0.049","2","0.130523134"
"Durham","54.775706","-1.575752","305","0.1","0.012","0.35","0.049","2","0.133746931"
"Durham","54.775706","-1.575752","200","0.1","0.002","0.05","0.049","2","0.543365019"
"Durham","54.775706","-1.575752","198","0.1","0.002","0.01","0.049","2","2.493629002"
"Durham","54.775706","-1.575752","303","0.1","0.012","0.31","0.049","2","0.143328433"
"Durham","54.775706","-1.575752","308","0.1","0.014","0.05","0.049","2","0.587054801"
"Durham","54.775706","-1.575752","306","0.1","0.014","0.01","0.049","2","2.694131618"
"Durham","54.775706","-1.575752","301","0.1","0.012","0.27","0.049","2","0.155748937"
"Durham","54.775706","-1.575752","311","0.1","0.014","0.11","0.049","2","0.299726319"
"Durham","54.775706","-1.575752","304","0.1","0.012","0.33","0.049","2","0.138247329"
"Durham","54.775706","-1.575752","309","0.1","0.014","0.07","0.049","2","0.436549369"
"Durham","54.775706","-1.575752","314","0.1","0.014","0.17","0.049","2","0.215218077"
"Durham","54.775706","-1.575752","317","0.1","0.014","0.23","0.049","2","0.174801192"
"Durham","54.775706","-1.575752","307","0.1","0.014","0.03","0.049","2","0.938234228"
"Durham","54.775706","-1.575752","312","0.1","0.014","0.13","0.049","2","0.262889373"
"Durham","54.775706","-1.575752","310","0.1","0.014","0.09","0.049","2","0.352935268"
"Durham","54.775706","-1.575752","315","0.1","0.014","0.19","0.049","2","0.198909496"
"Durham","54.775706","-1.575752","320","0.1","0.014","0.29","0.049","2","0.151108614"
"Durham","54.775706","-1.575752","318","0.1","0.014","0.25","0.049","2","0.165640052"
"Durham","54.775706","-1.575752","323","0.1","0.014","0.35","0.049","2","0.135539272"
"Durham","54.775706","-1.575752","313","0.1","0.014","0.15","0.049","2","0.23587563"
"Durham","54.775706","-1.575752","316","0.1","0.014","0.21","0.049","2","0.185707323"
"Durham","54.775706","-1.575752","321","0.1","0.014","0.31","0.049","2","0.145249176"
"Durham","54.775706","-1.575752","324","0.1","0.016","0.01","0.049","2","2.730726056"
"Durham","54.775706","-1.575752","319","0.1","0.014","0.27","0.049","2","0.157836127"
"Durham","54.775706","-1.575752","326","0.1","0.016","0.05","0.049","2","0.595028777"
"Durham","54.775706","-1.575752","329","0.1","0.016","0.11","0.049","2","0.303797507"
"Durham","54.775706","-1.575752","322","0.1","0.014","0.33","0.049","2","0.140099981"
"Durham","54.775706","-1.575752","325","0.1","0.016","0.03","0.049","2","0.95097828"
"Durham","54.775706","-1.575752","327","0.1","0.016","0.07","0.049","2","0.442479027"
"Durham","54.775706","-1.575752","332","0.1","0.016","0.17","0.049","2","0.218141388"
"Durham","54.775706","-1.575752","330","0.1","0.016","0.13","0.049","2","0.266460204"
"Durham","54.775706","-1.575752","335","0.1","0.016","0.23","0.049","2","0.177175519"
"Durham","54.775706","-1.575752","328","0.1","0.016","0.09","0.049","2","0.357729194"
"Durham","54.775706","-1.575752","338","0.1","0.016","0.29","0.049","2","0.153161125"
"Durham","54.775706","-1.575752","333","0.1","0.016","0.19","0.049","2","0.201611287"
"Durham","54.775706","-1.575752","331","0.1","0.016","0.15","0.049","2","0.239079533"
"Durham","54.775706","-1.575752","336","0.1","0.016","0.25","0.049","2","0.167889943"
"Durham","54.775706","-1.575752","341","0.1","0.016","0.35","0.049","2","0.137380305"
"Durham","54.775706","-1.575752","339","0.1","0.016","0.31","0.049","2","0.147222098"
"Durham","54.775706","-1.575752","334","0.1","0.016","0.21","0.049","2","0.188229789"
"Durham","54.775706","-1.575752","344","0.1","0.018","0.05","0.049","2","0.603222357"
"Durham","54.775706","-1.575752","337","0.1","0.016","0.27","0.049","2","0.159980018"
"Durham","54.775706","-1.575752","342","0.1","0.018","0.01","0.049","2","2.76832831"
"Durham","54.775706","-1.575752","347","0.1","0.018","0.11","0.049","2","0.307980816"
"Durham","54.775706","-1.575752","340","0.1","0.016","0.33","0.049","2","0.142002961"
"Durham","54.775706","-1.575752","345","0.1","0.018","0.07","0.049","2","0.448571988"
"Durham","54.775706","-1.575752","350","0.1","0.018","0.17","0.049","2","0.221145207"
"Durham","54.775706","-1.575752","343","0.1","0.018","0.03","0.049","2","0.964073305"
"Durham","54.775706","-1.575752","348","0.1","0.018","0.13","0.049","2","0.270129376"
"Durham","54.775706","-1.575752","346","0.1","0.018","0.09","0.049","2","0.362655146"
"Durham","54.775706","-1.575752","353","0.1","0.018","0.23","0.049","2","0.179615236"
"Durham","54.775706","-1.575752","351","0.1","0.018","0.19","0.049","2","0.204387486"
"Durham","54.775706","-1.575752","356","0.1","0.018","0.29","0.049","2","0.155270163"
"Durham","54.775706","-1.575752","349","0.1","0.018","0.15","0.049","2","0.242371672"
"Durham","54.775706","-1.575752","359","0.1","0.018","0.35","0.049","2","0.139272039"
"Durham","54.775706","-1.575752","354","0.1","0.018","0.25","0.049","2","0.170201797"
"Durham","54.775706","-1.575752","352","0.1","0.018","0.21","0.049","2","0.190821724"
"Durham","54.775706","-1.575752","362","0.2","0","0.05","0.049","2","0.575011342"
"Durham","54.775706","-1.575752","357","0.1","0.018","0.31","0.049","2","0.149249355"
"Durham","54.775706","-1.575752","360","0.2","0","0.01","0.049","2","2.63886137"
"Durham","54.775706","-1.575752","365","0.2","0","0.11","0.049","2","0.293577418"
"Durham","54.775706","-1.575752","355","0.1","0.018","0.27","0.049","2","0.162182952"
"Durham","54.775706","-1.575752","363","0.2","0","0.07","0.049","2","0.427593536"
"Durham","54.775706","-1.575752","358","0.1","0.018","0.33","0.049","2","0.14395835"
"Durham","54.775706","-1.575752","368","0.2","0","0.17","0.049","2","0.210802867"
"Durham","54.775706","-1.575752","361","0.2","0","0.03","0.049","2","0.918986305"
"Durham","54.775706","-1.575752","366","0.2","0","0.13","0.049","2","0.257496184"
"Durham","54.775706","-1.575752","371","0.2","0","0.23","0.049","2","0.171215136"
"Durham","54.775706","-1.575752","364","0.2","0","0.09","0.049","2","0.345694783"
"Durham","54.775706","-1.575752","369","0.2","0","0.19","0.049","2","0.194828857"
"Durham","54.775706","-1.575752","374","0.2","0","0.29","0.049","2","0.148008613"
"Durham","54.775706","-1.575752","367","0.2","0","0.15","0.049","2","0.231036629"
"Durham","54.775706","-1.575752","372","0.2","0","0.25","0.049","2","0.162241937"
"Durham","54.775706","-1.575752","377","0.2","0","0.35","0.049","2","0.132758677"
"Durham","54.775706","-1.575752","380","0.2","0.002","0.05","0.049","2","0.604554705"
"Durham","54.775706","-1.575752","370","0.2","0","0.21","0.049","2","0.181897528"
"Durham","54.775706","-1.575752","375","0.2","0","0.31","0.049","2","0.142269382"
"Durham","54.775706","-1.575752","378","0.2","0.002","0.01","0.049","2","2.774442764"
"Durham","54.775706","-1.575752","383","0.2","0.002","0.11","0.049","2","0.308661058"
"Durham","54.775706","-1.575752","381","0.2","0.002","0.07","0.049","2","0.449562757"
"Durham","54.775706","-1.575752","386","0.2","0.002","0.17","0.049","2","0.221633654"
"Durham","54.775706","-1.575752","373","0.2","0","0.27","0.049","2","0.154598111"
"Durham","54.775706","-1.575752","376","0.2","0","0.33","0.049","2","0.137225822"
"Durham","54.775706","-1.575752","389","0.2","0.002","0.23","0.049","2","0.180011956"
"Durham","54.775706","-1.575752","379","0.2","0.002","0.03","0.049","2","0.966202671"
"Durham","54.775706","-1.575752","382","0.2","0.002","0.09","0.049","2","0.363456149"
"Durham","54.775706","-1.575752","384","0.2","0.002","0.13","0.049","2","0.270726016"
"Durham","54.775706","-1.575752","387","0.2","0.002","0.19","0.049","2","0.20483892"
"Durham","54.775706","-1.575752","390","0.2","0.002","0.25","0.049","2","0.170577725"
"Durham","54.775706","-1.575752","392","0.2","0.002","0.29","0.049","2","0.155613111"
"Durham","54.775706","-1.575752","385","0.2","0.002","0.15","0.049","2","0.242907002"
"Durham","54.775706","-1.575752","395","0.2","0.002","0.35","0.049","2","0.139579652"
"Durham","54.775706","-1.575752","398","0.2","0.004","0.05","0.049","2","0.612029063"
"Durham","54.775706","-1.575752","391","0.2","0.002","0.27","0.049","2","0.162541168"
"Durham","54.775706","-1.575752","388","0.2","0.002","0.21","0.049","2","0.191243195"
"Durham","54.775706","-1.575752","393","0.2","0.002","0.31","0.049","2","0.149579005"
"Durham","54.775706","-1.575752","201","0.1","0.002","0.07","0.049","2","0.404060499"
"Durham","54.775706","-1.575752","396","0.2","0.004","0.01","0.049","2","2.80874434"
"Durham","54.775706","-1.575752","204","0.1","0.002","0.13","0.049","2","0.243324625"
"Durham","54.775706","-1.575752","399","0.2","0.004","0.07","0.049","2","0.455120886"
"Durham","54.775706","-1.575752","394","0.2","0.002","0.33","0.049","2","0.144276314"
"Durham","54.775706","-1.575752","202","0.1","0.002","0.09","0.049","2","0.326669126"
"Durham","54.775706","-1.575752","207","0.1","0.002","0.19","0.049","2","0.184106257"
"Durham","54.775706","-1.575752","397","0.2","0.004","0.03","0.049","2","0.978148231"
"Durham","54.775706","-1.575752","210","0.1","0.002","0.25","0.049","2","0.153312791"
"Durham","54.775706","-1.575752","400","0.2","0.004","0.09","0.049","2","0.367949706"
"Durham","54.775706","-1.575752","205","0.1","0.002","0.15","0.049","2","0.218321298"
"Durham","54.775706","-1.575752","203","0.1","0.002","0.11","0.049","2","0.277420092"
"Durham","54.775706","-1.575752","213","0.1","0.002","0.31","0.049","2","0.134439445"
"Durham","54.775706","-1.575752","208","0.1","0.002","0.21","0.049","2","0.171886616"
"Durham","54.775706","-1.575752","206","0.1","0.002","0.17","0.049","2","0.199201121"
"Durham","54.775706","-1.575752","211","0.1","0.002","0.27","0.049","2","0.146089649"
"Durham","54.775706","-1.575752","216","0.1","0.004","0.01","0.049","2","2.524947603"
"Durham","54.775706","-1.575752","219","0.1","0.004","0.07","0.049","2","0.409135276"
"Durham","54.775706","-1.575752","209","0.1","0.002","0.23","0.049","2","0.161792141"
"Durham","54.775706","-1.575752","212","0.1","0.002","0.29","0.049","2","0.139862812"
"Durham","54.775706","-1.575752","214","0.1","0.002","0.33","0.049","2","0.129673462"
"Durham","54.775706","-1.575752","222","0.1","0.004","0.13","0.049","2","0.246380647"
"Durham","54.775706","-1.575752","217","0.1","0.004","0.03","0.049","2","0.879315713"
"Durham","54.775706","-1.575752","225","0.1","0.004","0.19","0.049","2","0.186418529"
"Durham","54.775706","-1.575752","220","0.1","0.004","0.09","0.049","2","0.33077191"
"Durham","54.775706","-1.575752","215","0.1","0.002","0.35","0.049","2","0.125452171"
"Durham","54.775706","-1.575752","223","0.1","0.004","0.15","0.049","2","0.221063293"
"Durham","54.775706","-1.575752","226","0.1","0.004","0.21","0.049","2","0.174045417"
"Durham","54.775706","-1.575752","228","0.1","0.004","0.25","0.049","2","0.155238314"
"Durham","54.775706","-1.575752","218","0.1","0.004","0.05","0.049","2","0.550189383"
"Durham","54.775706","-1.575752","231","0.1","0.004","0.31","0.049","2","0.13612793"
"Durham","54.775706","-1.575752","221","0.1","0.004","0.11","0.049","2","0.280904335"
"Durham","54.775706","-1.575752","224","0.1","0.004","0.17","0.049","2","0.201702977"
"Durham","54.775706","-1.575752","229","0.1","0.004","0.27","0.049","2","0.147924455"
"Durham","54.775706","-1.575752","234","0.1","0.006","0.01","0.049","2","2.557062899"
"Durham","54.775706","-1.575752","232","0.1","0.004","0.33","0.049","2","0.131302089"
"Durham","54.775706","-1.575752","227","0.1","0.004","0.23","0.049","2","0.16382416"
"Durham","54.775706","-1.575752","237","0.1","0.006","0.07","0.049","2","0.414339146"
"Durham","54.775706","-1.575752","235","0.1","0.006","0.03","0.049","2","0.890499899"
"Durham","54.775706","-1.575752","240","0.1","0.006","0.13","0.049","2","0.24951441"
"Durham","54.775706","-1.575752","230","0.1","0.004","0.29","0.049","2","0.141619411"
"Durham","54.775706","-1.575752","233","0.1","0.004","0.35","0.049","2","0.127027781"
"Durham","54.775706","-1.575752","243","0.1","0.006","0.19","0.049","2","0.188789623"
"Durham","54.775706","-1.575752","238","0.1","0.006","0.09","0.049","2","0.334979061"
